paper_title,authors,pdf_url
ArticulatedGS: Self-supervised Digital Twin Modeling of Articulated Objects using 3D Gaussian Splatting,"Junfu Guo, Yu Xin, Gaoyi Liu, Kai Xu, Ligang Liu, Ruizhen Hu",https://openaccess.thecvf.com/content/CVPR2025/papers/Guo_ArticulatedGS_Self-supervised_Digital_Twin_Modeling_of_Articulated_Objects_using_3D_CVPR_2025_paper.pdf
NoiseCtrl: A Sampling-Algorithm-Agnostic Conditional Generation Method for Diffusion Models,"Longquan Dai, He Wang, Jinhui Tang",https://openaccess.thecvf.com/content/CVPR2025/papers/Dai_NoiseCtrl_A_Sampling-Algorithm-Agnostic_Conditional_Generation_Method_for_Diffusion_Models_CVPR_2025_paper.pdf
Leveraging 3D Geometric Priors in 2D Rotation Symmetry Detection,"Ahyun Seo, Minsu Cho",https://openaccess.thecvf.com/content/CVPR2025/papers/Seo_Leveraging_3D_Geometric_Priors_in_2D_Rotation_Symmetry_Detection_CVPR_2025_paper.pdf
KMD: Koopman Multi-modality Decomposition for Generalized Brain Tumor Segmentation under Incomplete Modalities,"Tianyi Liu, Haochuan Jiang, Kaizhu Huang",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_KMD_Koopman_Multi-modality_Decomposition_for_Generalized_Brain_Tumor_Segmentation_under_CVPR_2025_paper.pdf
Vid2Sim: Realistic and Interactive Simulation from Video for Urban Navigation,"Ziyang Xie, Zhizheng Liu, Zhenghao Peng, Wayne Wu, Bolei Zhou",https://openaccess.thecvf.com/content/CVPR2025/papers/Xie_Vid2Sim_Realistic_and_Interactive_Simulation_from_Video_for_Urban_Navigation_CVPR_2025_paper.pdf
DORNet: A Degradation Oriented and Regularized Network for Blind Depth Super-Resolution,"Zhengxue Wang, Zhiqiang Yan, Jinshan Pan, Guangwei Gao, Kai Zhang, Jian Yang",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_DORNet_A_Degradation_Oriented_and_Regularized_Network_for_Blind_Depth_CVPR_2025_paper.pdf
Fractal Calibration for Long-tailed Object Detection,"Konstantinos Panagiotis Alexandridis, Ismail Elezi, Jiankang Deng, Anh Nguyen, Shan Luo",https://openaccess.thecvf.com/content/CVPR2025/papers/Alexandridis_Fractal_Calibration_for_Long-tailed_Object_Detection_CVPR_2025_paper.pdf
M3GYM: A Large-Scale Multimodal Multi-view Multi-person Pose Dataset for Fitness Activity Understanding in Real-world Settings,"Qingzheng Xu, Ru Cao, Xin Shen, Heming Du, Sen Wang, Xin Yu",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_M3GYM_A_Large-Scale_Multimodal_Multi-view_Multi-person_Pose_Dataset_for_Fitness_CVPR_2025_paper.pdf
Noise Calibration and Spatial-Frequency Interactive Network for STEM Image Enhancement,"Hesong Li, Ziqi Wu, Ruiwen Shao, Tao Zhang, Ying Fu",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Noise_Calibration_and_Spatial-Frequency_Interactive_Network_for_STEM_Image_Enhancement_CVPR_2025_paper.pdf
From Sparse Signal to Smooth Motion: Real-Time Motion Generation with Rolling Prediction Models,"Marramreddy, Manojkumar and Chac\\'on, Carlos and Arcadu, Filippo and Rigual, Ferran and He, Nicky Sijia and Palmero, Cristina and Escalera, Sergio and Ye, Yuting and Kips, Robin",N/A
Imagine and Seek: Improving Composed Image Retrieval with an Imagined Proxy,"You Li, Fan Ma, Yi Yang",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Imagine_and_Seek_Improving_Composed_Image_Retrieval_with_an_Imagined_CVPR_2025_paper.pdf
"EMOVA: Empowering Language Models to See, Hear and Speak with Vivid Emotions","Kai Chen, Yunhao Gou, Runhui Huang, Zhili Liu, Daxin Tan, Jing Xu, Chunwei Wang, Yi Zhu, Yihan Zeng, Kuo Yang, Dingdong Wang, Kun Xiang, Haoyuan Li, Haoli Bai, Jianhua Han, Xiaohui Li, Weike Jin, Nian Xie, Yu Zhang, James T. Kwok, Hengshuang Zhao, Xiaodan Liang, Dit-Yan Yeung, Xiao Chen, Zhenguo Li, Wei Zhang, Qun Liu, Lanqing Hong, Lu Hou, Hang Xu",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_EMOVA_Empowering_Language_Models_to_See_Hear_and_Speak_with_CVPR_2025_paper.pdf
SAM-REF: Introducing Image-Prompt Synergy during Interaction for Detail Enhancement in the Segment Anything Model,"Chongkai Yu, Ting Liu, Anqi Li, Xiaochao Qu, Chengjing Wu, Luoqi Liu, Xiaolin Hu",https://openaccess.thecvf.com/content/CVPR2025/papers/Yu_SAM-REF_Introducing_Image-Prompt_Synergy_during_Interaction_for_Detail_Enhancement_in_CVPR_2025_paper.pdf
DarkIR: Robust Low-Light Image Restoration,"Daniel Feijoo, Juan C. Benito, Alvaro Garcia, Marcos V. Conde",https://openaccess.thecvf.com/content/CVPR2025/papers/Feijoo_DarkIR_Robust_Low-Light_Image_Restoration_CVPR_2025_paper.pdf
R2C: Mapping Room to Chessboard to Unlock LLM As Low-Level Action Planner,"Ziyi Bai, Hanxuan Li, Bin Fu, Chuyan Xiong, Ruiping Wang, Xilin Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Bai_R2C_Mapping_Room_to_Chessboard_to_Unlock_LLM_As_Low-Level_CVPR_2025_paper.pdf
ICE: Intrinsic Concept Extraction from a Single Image via Diffusion Models,"Fernando Julio Cendra, Kai Han",https://openaccess.thecvf.com/content/CVPR2025/papers/Cendra_ICE_Intrinsic_Concept_Extraction_from_a_Single_Image_via_Diffusion_CVPR_2025_paper.pdf
ASIGN: An Anatomy-aware Spatial Imputation Graphic Network for 3D Spatial Transcriptomics,"Junchao Zhu, Ruining Deng, Tianyuan Yao, Juming Xiong, Chongyu Qu, Junlin Guo, Siqi Lu, Mengmeng Yin, Yu Wang, Shilin Zhao, Haichun Yang, Yuankai Huo",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_ASIGN_An_Anatomy-aware_Spatial_Imputation_Graphic_Network_for_3D_Spatial_CVPR_2025_paper.pdf
Reversing Flow for Image Restoration,"Haina Qin, Wenyang Luo, Libin Wang, Dandan Zheng, Jingdong Chen, Ming Yang, Bing Li, Weiming Hu",https://openaccess.thecvf.com/content/CVPR2025/papers/Qin_Reversing_Flow_for_Image_Restoration_CVPR_2025_paper.pdf
Shadow Generation Using Diffusion Model with Geometry Prior,"Haonan Zhao, Qingyang Liu, Xinhao Tao, Li Niu, Guangtao Zhai",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_Shadow_Generation_Using_Diffusion_Model_with_Geometry_Prior_CVPR_2025_paper.pdf
Rethinking Epistemic and Aleatoric Uncertainty for Active Open-Set Annotation: An Energy-Based Approach,"Chen-Chen Zong, Sheng-Jun Huang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zong_Rethinking_Epistemic_and_Aleatoric_Uncertainty_for_Active_Open-Set_Annotation_An_CVPR_2025_paper.pdf
Any3DIS: Class-Agnostic 3D Instance Segmentation by 2D Mask Tracking,"Phuc Nguyen, Minh Luu, Anh Tran, Cuong Pham, Khoi Nguyen",https://openaccess.thecvf.com/content/CVPR2025/papers/Nguyen_Any3DIS_Class-Agnostic_3D_Instance_Segmentation_by_2D_Mask_Tracking_CVPR_2025_paper.pdf
FDS: Frequency-Aware Denoising Score for Text-Guided Latent Diffusion Image Editing,"Yufan Ren, Zicong Jiang, Tong Zhang, Søren Forchhammer, Sabine Süsstrunk",https://openaccess.thecvf.com/content/CVPR2025/papers/Ren_FDS_Frequency-Aware_Denoising_Score_for_Text-Guided_Latent_Diffusion_Image_Editing_CVPR_2025_paper.pdf
MMAR: Towards Lossless Multi-Modal Auto-Regressive Probabilistic Modeling,"Jian Yang, Dacheng Yin, Yizhou Zhou, Fengyun Rao, Wei Zhai, Yang Cao, Zheng-Jun Zha",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_MMAR_Towards_Lossless_Multi-Modal_Auto-Regressive_Probabilistic_Modeling_CVPR_2025_paper.pdf
ROS-SAM: High-Quality Interactive Segmentation for Remote Sensing Moving Object,"Zhe Shan, Yang Liu, Lei Zhou, Cheng Yan, Heng Wang, Xia Xie",https://openaccess.thecvf.com/content/CVPR2025/papers/Shan_ROS-SAM_High-Quality_Interactive_Segmentation_for_Remote_Sensing_Moving_Object_CVPR_2025_paper.pdf
MultiMorph: On-demand Atlas Construction,"S. Mazdak Abulnaga, Andrew Hoopes, Neel Dey, Malte Hoffmann, Bruce Fischl, John Guttag, Adrian Dalca",https://openaccess.thecvf.com/content/CVPR2025/papers/Abulnaga_MultiMorph_On-demand_Atlas_Construction_CVPR_2025_paper.pdf
MI-DETR: An Object Detection Model with Multi-time Inquiries Mechanism,"Zhixiong Nan, Xianghong Li, Jifeng Dai, Tao Xiang",https://openaccess.thecvf.com/content/CVPR2025/papers/Nan_MI-DETR_An_Object_Detection_Model_with_Multi-time_Inquiries_Mechanism_CVPR_2025_paper.pdf
From Prototypes to General Distributions: An Efficient Curriculum for Masked Image Modeling,"Jinhong Lin, Cheng-En Wu, Huanran Li, Jifan Zhang, Yu Hen Hu, Pedro Morgado",https://openaccess.thecvf.com/content/CVPR2025/papers/Lin_From_Prototypes_to_General_Distributions_An_Efficient_Curriculum_for_Masked_CVPR_2025_paper.pdf
Synthetic Visual Genome,"Jae Sung Park, Zixian Ma, Linjie Li, Chenhao Zheng, Cheng-Yu Hsieh, Ximing Lu, Khyathi Chandu, Quan Kong, Norimasa Kobori, Ali Farhadi, Yejin Choi, Ranjay Krishna",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_Synthetic_Visual_Genome_CVPR_2025_paper.pdf
Difference Inversion: Interpolate and Isolate the Difference with Token Consistency for Image Analogy Generation,"Hyunsoo Kim, Donghyun Kim, Suhyun Kim",https://openaccess.thecvf.com/content/CVPR2025/papers/Kim_Difference_Inversion_Interpolate_and_Isolate_the_Difference_with_Token_Consistency_CVPR_2025_paper.pdf
Octopus: Alleviating Hallucination via Dynamic Contrastive Decoding,"Wei Suo, Lijun Zhang, Mengyang Sun, Lin Yuanbo Wu, Peng Wang, Yanning Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Suo_Octopus_Alleviating_Hallucination_via_Dynamic_Contrastive_Decoding_CVPR_2025_paper.pdf
MTADiffusion: Mask Text Alignment Diffusion Model for Object Inpainting,"Jun Huang, Ting Liu, Yihang Wu, Xiaochao Qu, Luoqi Liu, Xiaolin Hu",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_MTADiffusion_Mask_Text_Alignment_Diffusion_Model_for_Object_Inpainting_CVPR_2025_paper.pdf
"Stop Learning it all to Mitigate Visual Hallucination, Focus on the Hallucination Target.","Dokyoon Yoon, Youngsook Song, Woomyoung Park",https://openaccess.thecvf.com/content/CVPR2025/papers/Yoon_Stop_Learning_it_all_to_Mitigate_Visual_Hallucination_Focus_on_CVPR_2025_paper.pdf
Seeing the Abstract: Translating the Abstract Language for Vision Language Models,"Davide Talon, Federico Girella, Ziyue Liu, Marco Cristani, Yiming Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Talon_Seeing_the_Abstract_Translating_the_Abstract_Language_for_Vision_Language_CVPR_2025_paper.pdf
Spiking Transformer: Introducing Accurate Addition-Only Spiking Self-Attention for Transformer,"Yufei Guo, Xiaode Liu, Yuanpei Chen, Weihang Peng, Yuhan Zhang, Zhe Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Guo_Spiking_Transformer_Introducing_Accurate_Addition-Only_Spiking_Self-Attention_for_Transformer_CVPR_2025_paper.pdf
Fractal Calibration for Long-tailed Object Detection,"Alexandridis, Konstantinos Panagiotis and Elezi, Ismail and Deng, Jiankang and Nguyen, Anh and Luo, Shan",https://openaccess.thecvf.com/content/CVPR2025/papers/XYZ/Fractal_Calibration_for_Long-tailed_Object_Detection.pdf
M3GYM: A Large-Scale Multimodal Multi-view Multi-person Pose Dataset for Fitness Activity Understanding in Real-world Settings,"Qingzheng Xu, Ru Cao, Xin Shen, Heming Du, Sen Wang, Xin Yu",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_M3GYM_A_Large-Scale_Multimodal_Multi-view_Multi-person_Pose_Dataset_for_Fitness_CVPR_2025_paper.pdf
Noise Calibration and Spatial-Frequency Interactive Network for STEM Image Enhancement,"Hesong Li, Ziqi Wu, Ruiwen Shao, Tao Zhang, Ying Fu",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Noise_Calibration_and_Spatial-Frequency_Interactive_Network_for_STEM_Image_Enhancement_CVPR_2025_paper.pdf
Type-R: Automatically Retouching Typos for Text-to-Image Generation,"Wataru Shimoda, Naoto Inoue, Daichi Haraguchi, Hayato Mitani, Seiichi Uchida, Kota Yamaguchi",https://openaccess.thecvf.com/content/CVPR2025/papers/Shimoda_Type-R_Automatically_Retouching_Typos_for_Text-to-Image_Generation_CVPR_2025_paper.pdf
Video-3D LLM: Learning Position-Aware Video Representation for 3D Scene Understanding,"Duo Zheng, Shijia Huang, Liwei Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zheng_Video-3D_LLM_Learning_Position-Aware_Video_Representation_for_3D_Scene_Understanding_CVPR_2025_paper.pdf
FedSPA: Generalizable Federated Graph Learning under Homophily Heterogeneity,"Zihan Tan, Guancheng Wan, Wenke Huang, He Li, Guibin Zhang, Carl Yang, Mang Ye",https://openaccess.thecvf.com/content/CVPR2025/papers/Tan_FedSPA_Generalizable_Federated_Graph_Learning_under_Homophily_Heterogeneity_CVPR_2025_paper.pdf
Homogeneous Dynamics Space for Heterogeneous Humans,"Xinpeng Liu, Junxuan Liang, Chenshuo Zhang, Zixuan Cai, Cewu Lu, Yong-Lu Li",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_Homogeneous_Dynamics_Space_for_Heterogeneous_Humans_CVPR_2025_paper.pdf
TailedCore: Few-Shot Sampling for Unsupervised Long-Tail Noisy Anomaly Detection,"Yoon Gyo Jung, Jaewoo Park, Jaeho Yoon, Kuan-Chuan Peng, Wonchul Kim, Andrew Beng Jin Teoh, Octavia Camps",https://openaccess.thecvf.com/content/CVPR2025/papers/Jung_TailedCore_Few-Shot_Sampling_for_Unsupervised_Long-Tail_Noisy_Anomaly_Detection_CVPR_2025_paper.pdf
GazeGene: Large-scale Synthetic Gaze Dataset with 3D Eyeball Annotations,"Yiwei Bao, Zhiming Wang, Feng Lu",https://openaccess.thecvf.com/content/CVPR2025/papers/Bao_GazeGene_Large-scale_Synthetic_Gaze_Dataset_with_3D_Eyeball_Annotations_CVPR_2025_paper.pdf
VideoHandles: Editing 3D Object Compositions in Videos Using Video Generative Priors,"Juil Koo, Paul Guerrero, Chun-Hao P. Huang, Duygu Ceylan, Minhyuk Sung",https://openaccess.thecvf.com/content/CVPR2025/papers/Koo_VideoHandles_Editing_3D_Object_Compositions_in_Videos_Using_Video_Generative_CVPR_2025_paper.pdf
Satellite Observations Guided Diffusion Model for Accurate Meteorological States at Arbitrary Resolution,"Siwei Tu, Ben Fei, Weidong Yang, Fenghua Ling, Hao Chen, Zili Liu, Kun Chen, Hang Fan, Wanli Ouyang, Lei Bai",https://openaccess.thecvf.com/content/CVPR2025/papers/Tu_Satellite_Observations_Guided_Diffusion_Model_for_Accurate_Meteorological_States_at_CVPR_2025_paper.pdf
"Reconstructing People, Places, and Cameras","Lea Müller, Hongsuk Choi, Anthony Zhang, Brent Yi, Jitendra Malik, Angjoo Kanazawa",https://openaccess.thecvf.com/content/CVPR2025/papers/Muller_Reconstructing_People_Places_and_Cameras_CVPR_2025_paper.pdf
InPO: Inversion Preference Optimization with Reparametrized DDIM for Efficient Diffusion,"Yunhong Lu, Qichao Wang, Hengyuan Cao, Xierui Wang, Xiaoyin Xu, Min Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Lu_InPO_Inversion_Preference_Optimization_with_Reparametrized_DDIM_for_Efficient_Diffusion_CVPR_2025_paper.pdf
GaussTR: Foundation Model-Aligned Gaussian Transformer for Self-Supervised 3D Spatial Understanding,"Haoyi Jiang, Liu Liu, Tianheng Cheng, Xinjie Wang, Tianwei Lin, Zhizhong Su, Wenyu Liu, Xinggang Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_GaussTR_Foundation_Model-Aligned_Gaussian_Transformer_for_Self-Supervised_3D_Spatial_Understanding_CVPR_2025_paper.pdf
Single Domain Generalization for Few-Shot Counting via Universal Representation Matching,"Xianing Chen, Si Huo, Borui Jiang, Hailin Hu, Xinghao Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Single_Domain_Generalization_for_Few-Shot_Counting_via_Universal_Representation_Matching_CVPR_2025_paper.pdf
Discovering Hidden Visual Concepts Beyond Linguistic Input in Infant Learning,"Xueyi Ke, Satoshi Tsutsui, Yayun Zhang, Bihan Wen",https://openaccess.thecvf.com/content/CVPR2025/papers/Ke_Discovering_Hidden_Visual_Concepts_Beyond_Linguistic_Input_in_Infant_Learning_CVPR_2025_paper.pdf
Do We Always Need the Simplicity Bias? Looking for Optimal Inductive Biases in the Wild,"Damien Teney, Liangze Jiang, Florin Gogianu, Ehsan Abbasnejad",https://openaccess.thecvf.com/content/CVPR2025/papers/Teney_Do_We_Always_Need_the_Simplicity_Bias_Looking_for_Optimal_CVPR_2025_paper.pdf
A General Adaptive Dual-level Weighting Mechanism for Remote Sensing Pansharpening,"Jie Huang, Haorui Chen, Jiaxuan Ren, Siran Peng, Liangjian Deng",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_A_General_Adaptive_Dual-level_Weighting_Mechanism_for_Remote_Sensing_Pansharpening_CVPR_2025_paper.pdf
RASP: Revisiting 3D Anamorphic Art for Shadow-Guided Packing of Irregular Objects,"Soumyaratna Debnath, Ashish Tiwari, Kaustubh Sadekar, Shanmuganathan Raman",https://openaccess.thecvf.com/content/CVPR2025/papers/Debnath_RASP_Revisiting_3D_Anamorphic_Art_for_Shadow-Guided_Packing_of_Irregular_CVPR_2025_paper.pdf
Identifying and Mitigating Spurious Correlation in Multi-Task Learning,"Junyi Chai, Shenyu Lu, Xiaoqian Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chai_Identifying_and_Mitigating_Spurious_Correlation_in_Multi-Task_Learning_CVPR_2025_paper.pdf
"Continuous, Subject-Specific Attribute Control in T2I Models by Identifying Semantic Directions","Stefan Andreas Baumann, Felix Krause, Michael Neumayr, Nick Stracke, Melvin Sevi, Vincent Tao Hu, Björn Ommer",https://openaccess.thecvf.com/content/CVPR2025/papers/Baumann_Continuous_Subject-Specific_Attribute_Control_in_T2I_Models_by_Identifying_Semantic_CVPR_2025_paper.pdf
Diffusion Bridge: Leveraging Diffusion Model to Reduce the Modality Gap Between Text and Vision for Zero-Shot Image Captioning,"Jeong Ryong Lee, Yejee Shin, Geonhui Son, Dosik Hwang",https://openaccess.thecvf.com/content/CVPR2025/papers/Lee_Diffusion_Bridge_Leveraging_Diffusion_Model_to_Reduce_the_Modality_Gap_CVPR_2025_paper.pdf
MODfinity: Unsupervised Domain Adaptation with Multimodal Information Flow Intertwining,"Shanglin Liu, Jianming Lv, Jingdan Kang, Huaidong Zhang, Zequan Liang, Shengfeng He",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_MODfinity_Unsupervised_Domain_Adaptation_with_Multimodal_Information_Flow_Intertwining_CVPR_2025_paper.pdf
Towards Universal Soccer Video Understanding,"Jiayuan Rao, Haoning Wu, Hao Jiang, Ya Zhang, Yanfeng Wang, Weidi Xie",https://openaccess.thecvf.com/content/CVPR2025/papers/Rao_Towards_Universal_Soccer_Video_Understanding_CVPR_2025_paper.pdf
SimLingo: Vision-Only Closed-Loop Autonomous Driving with Language-Action Alignment,"Katrin Renz, Long Chen, Elahe Arani, Oleg Sinavski",https://openaccess.thecvf.com/content/CVPR2025/papers/Renz_SimLingo_Vision-Only_Closed-Loop_Autonomous_Driving_with_Language-Action_Alignment_CVPR_2025_paper.pdf
Improved Video VAE for Latent Video Diffusion Model,"Pingyu Wu, Kai Zhu, Yu Liu, Liming Zhao, Wei Zhai, Yang Cao, Zheng-Jun Zha",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_Improved_Video_VAE_for_Latent_Video_Diffusion_Model_CVPR_2025_paper.pdf
Immune: Improving Safety Against Jailbreaks in Multi-modal LLMs via Inference-Time Alignment,"Soumya Suvra Ghosal, Souradip Chakraborty, Vaibhav Singh, Tianrui Guan, Mengdi Wang, Ahmad Beirami, Furong Huang, Alvaro Velasquez, Dinesh Manocha, Amrit Singh Bedi",https://openaccess.thecvf.com/content/CVPR2025/papers/Ghosal_Immune_Improving_Safety_Against_Jailbreaks_in_Multi-modal_LLMs_via_Inference-Time_CVPR_2025_paper.pdf
SimLingo: Vision-Only Closed-Loop Autonomous Driving with Language-Action Alignment,"Renz, Katrin and Chen, Long and Arani, Elahe and Sinavski, Oleg",https://openaccess.thecvf.com/content/CVPR2025/papers/Renz_SimLingo_Vision-Only_Closed-Loop_Autonomous_Driving_with_Language-Action_Alignment_CVPR_2025_paper.pdf
Improved Video VAE for Latent Video Diffusion Model,"Wu, Pingyu and Zhu, Kai and Liu, Yu and Zhao, Liming and Zhai, Wei and Cao, Yang and Zha, Zheng-Jun",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_Improved_Video_VAE_for_Latent_Video_Diffusion_Model_CVPR_2025_paper.pdf
Immune: Improving Safety Against Jailbreaks in Multi-modal LLMs via Inference-Time Alignment,"Ghosal, Soumya Suvra and Chakraborty, Souradip and Singh, Vaibhav and Guan, Tianrui and Wang, Mengdi and Beirami, Ahmad and Huang, Furong and Velasquez, Alvaro and Manocha, Dinesh and Bedi, Amrit Singh",https://openaccess.thecvf.com/content/CVPR2025/papers/Ghosal_Immune_Improving_Safety_Against_Jailbreaks_in_Multi-modal_LLMs_via_Inference-Time_CVPR_2025_paper.pdf
Efficient Video Super-Resolution for Real-time Rendering with Decoupled G-buffer Guidance,"Zheng, Mingjun and Sun, Long and Dong, Jiangxin and Pan, Jinshan",https://openaccess.thecvf.com/content/CVPR2025/papers/Zheng_Efficient_Video_Super-Resolution_for_Real-time_Rendering_with_Decoupled_G-buffer_Guidance_CVPR_2025_paper.pdf
CustomKD: Customizing Large Vision Foundation for Edge Model Improvement via Knowledge Distillation,"Lee, Jungsoo and Das, Debasmit and Hayat, Munawar and Choi, Sungha and Hwang, Kyuwoong and Porikli, Fatih",https://openaccess.thecvf.com/content/CVPR2025/papers/Lee_CustomKD_Customizing_Large_Vision_Foundation_for_Edge_Model_Improvement_via_CVPR_2025_paper.pdf
Enhancing Privacy-Utility Trade-offs to Mitigate Memorization in Diffusion Models,"Chen, Chen and Liu, Daochang and Shah, Mubarak and Xu, Chang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Enhancing_Privacy-Utility_Trade-offs_to_Mitigate_Memorization_in_Diffusion_Models_CVPR_2025_paper.pdf
Learned Image Compression with Dictionary-based Entropy Model,"Lu, Jingbo and Zhang, Leheng and Zhou, Xingyu and Li, Mu and Li, Wen and Gu, Shuhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Lu_Learned_Image_Compression_with_Dictionary-based_Entropy_Model_CVPR_2025_paper.pdf
PMNI: Pose-free Multi-view Normal Integration for Reflective and Textureless Surface Reconstruction,"Pei, Mingzhi and Cao, Xu and Wang, Xiangyi and Guo, Heng and Ma, Zhanyu",https://openaccess.thecvf.com/content/CVPR2025/papers/Pei_PMNI_Pose-free_Multi-view_Normal_Integration_for_Reflective_and_Textureless_Surface_CVPR_2025_paper.pdf
NVComposer: Boosting Generative Novel View Synthesis with Multiple Sparse and Unposed Images,"Li, Lingen and Zhang, Zhaoyang and Li, Yaowei and Xu, Jiale and Hu, Wenbo and Li, Xiaoyu and Cheng, Weihao and Gu, Jinwei and Xue, Tianfan and Shan, Ying",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_NVComposer_Boosting_Generative_Novel_View_Synthesis_with_Multiple_Sparse_and_CVPR_2025_paper.pdf
LeanGaussian: Breaking Pixel or Point Cloud Correspondence in Modeling 3D Gaussians,"Wu, Jiamin and Liu, Kenkun and Gao, Han and Jiang, Xiaoke and Yao, Yuan and Zhang, Lei",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_LeanGaussian_Breaking_Pixel_or_Point_Cloud_Correspondence_in_Modeling_3D_CVPR_2025_paper.pdf
Modeling Multiple Normal Action Representations for Error Detection in Procedural Tasks,"Huang, Wei-Jin and Li, Yuan-Ming and Xia, Zhi-Wei and Tang, Yu-Ming and Lin, Kun-Yu and Hu, Jian-Fang and Zheng, Wei-Shi",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_Modeling_Multiple_Normal_Action_Representations_for_Error_Detection_in_Procedural_CVPR_2025_paper.pdf
Efficient Personalization of Quantized Diffusion Model without Backpropagation,"Seo, Hoigi and Jeong, Wongi and Lee, Kyungryeol and Chun, Se Young",https://openaccess.thecvf.com/content/CVPR2025/papers/Seo_Efficient_Personalization_of_Quantized_Diffusion_Model_without_Backpropagation_CVPR_2025_paper.pdf
Alias-Free Latent Diffusion Models: Improving Fractional Shift Equivariance of Diffusion Latent Space,"Zhou, Yifan and Xiao, Zeqi and Yang, Shuai and Pan, Xingang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_Alias-Free_Latent_Diffusion_Models_Improving_Fractional_Shift_Equivariance_of_Diffusion_CVPR_2025_paper.pdf
A Unified Latent Schrodinger Bridge Diffusion Model for Unsupervised Anomaly Detection and Localization,"Akshay, Shilhora and Narasimhan, Niveditha Lakshmi and George, Jacob and Balasubramanian, Vineeth N",https://openaccess.thecvf.com/content/CVPR2025/papers/Akshay_A_Unified_Latent_Schrodinger_Bridge_Diffusion_Model_for_Unsupervised_Anomaly_CVPR_2025_paper.pdf
KVQ: Boosting Video Quality Assessment via Saliency-guided Local Perception,"Qu, Yunpeng and Yuan, Kun and Xie, Qizhi and Sun, Ming and Zhou, Chao and Wang, Jian",https://openaccess.thecvf.com/content/CVPR2025/papers/Qu_KVQ_Boosting_Video_Quality_Assessment_via_Saliency-guided_Local_Perception_CVPR_2025_paper.pdf
MambaVision: A Hybrid Mamba-Transformer Vision Backbone,"Hatamizadeh, Ali and Kautz, Jan",https://openaccess.thecvf.com/content/CVPR2025/papers/Hatamizadeh_MambaVision_A_Hybrid_Mamba-Transformer_Vision_Backbone_CVPR_2025_paper.pdf
Learning Flow Fields in Attention for Controllable Person Image Generation,"Zhou, Zijian and Liu, Shikun and Han, Xiao and Liu, Haozhe and Ng, Kam Woh and Xie, Tian and Cong, Yuren and Li, Hang and Xu, Mengmeng and Perez-Rua, Juan-Manuel and Patel, Aditya and Xiang, Tao and Shi, Miaojing and He, Sen",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_Learning_Flow_Fields_in_Attention_for_Controllable_Person_Image_Generation_CVPR_2025_paper.pdf
Multi-Label Prototype Visual Spatial Search for Weakly Supervised Semantic Segmentation,"Duan, Songsong and Yang, Xi and Wang, Nannan",https://openaccess.thecvf.com/content/CVPR2025/papers/Duan_Multi-Label_Prototype_Visual_Spatial_Search_for_Weakly_Supervised_Semantic_Segmentation_CVPR_2025_paper.pdf
Early-Bird Diffusion: Investigating and Leveraging Timestep-Aware Early-Bird Tickets in Diffusion Models for Efficient Training,"Whalen, Lexington and Du, Zhenbang and You, Haoran and Li, Chaojian and Li, Sixu and Lin, Yingyan",https://openaccess.thecvf.com/content/CVPR2025/papers/Whalen_Early-Bird_Diffusion_Investigating_and_Leveraging_Timestep-Aware_Early-Bird_Tickets_in_Diffusion_CVPR_2025_paper.pdf
