name,description,company_url,tier
SqueezeBits,"SqueezeBits is a startup specializing in AI model compression and inference optimization. With hardware-aware optimization, we help large LLMs and generative AI run efficiently across diverse computing environments. Our Yetter Inference Engine supports multiple modalities—from text to video generation—and delivers strong efficiency on both the latest GPUs and prior-generation GPUs such as the A100.",,Exhibitor
SUSE,"SUSE is a global leader in innovative, reliable, and secure enterprise open source solutions, including SUSE® Linux Suite, SUSE® Rancher Suite, SUSE® Edge Suite, and SUSE® AI Suite. More than 60% of the Fortune 500 rely on SUSE to power their mission-critical workloads, enabling them to innovate everywhere – from the data center to the cloud, to the edge and beyond.",https://www.suse.com/,Exhibitor
Switch,"Switch, founded in 2000 by CEO Rob Roy, stands at the forefront as the leading data center campus designer, builder and operator. As the AI, cloud and enterprise data center experts, Switch provides the most modular, scalable and sustainable data centers to the most discerning clients. The company offers a comprehensive, future-proof portfolio ranging from highly dense liquid cooled AI to hyperscale cloud and the industry’s highest rated and most-secure enterprise data centers.",,Exhibitor
Tailscale,"Tailscale is a secure connectivity platform that lets you securely connect all your devices into a single encrypted network you can access from anywhere. It simplifies connectivity and access control while reducing operational complexity for engineering, IT, and security teams at work and for builders at home.",https://tailscale.com/,Exhibitor
TD Synnex,"TD SYNNEX is a leading global IT distributor and solutions aggregator, formed by the merger of Tech Data and Synnex. Headquartered in Florida and California, it operates in 100+ countries, offering technology products, cloud services, and supply chain solutions. With a vast vendor portfolio and advanced services, TD SYNNEX empowers partners to deliver end-to-end technology solutions worldwide.",,Exhibitor
Telit,"As the largest western provider pioneering IoT innovation, Telit Cinterion delivers award-winning and highly secure IoT solutions, modules and services.",,Exhibitor
TELUS,"TELUS is a world-leading communications technology company operating in more than 45 countries and generating over $20 billion in annual revenue with more than 20 million customer connections through our advanced suite of broadband services for consumers, businesses and the public sector.",,Exhibitor
Teradata,"Teradata is the AI platform built for the autonomous era. Driving business value through innovation has always been our core focus. With our AI + Knowledge Platform, supported with multifaceted AI Services, enterprises can deploy solutions that combine deep domain expertise with full enterprise context. No matter where data resides—across cloud, on-premises, or hybrid environments—Teradata uniquely connects and scales, delivering the performance AI needs.

Learn more at Teradata.com",https://www.teradata.com/,Exhibitor
Teradyne,"Teradyne Robotics is a global leader in advanced robotics solutions, dedicated to revolutionizing manufacturing processes through innovation in collaborative and mobile robotic technology. Teradyne Robotics companies, Universal Robots and Mobile Industrial Robots (MiR), empower businesses to enhance operational efficiency by integrating machines with human talent. Our solutions enable companies to optimize manufacturing processes, improve quality, boost productivity, and enhance worker safety.",,Exhibitor
Texas Instruments,"We design, manufacture, and sell analog and embedded semiconductors that are the essential building blocks of electronic systems. With more than 80,000 products, we have the most comprehensive portfolio of general-purpose analog products, as well as a full breadth of analog and embedded products that help our customers create differentiated applications for markets such as industrial, automotive, data center, personal electronics and communications equipment.",https://www.ti.com/,Exhibitor
T-Mobile for Business,"T-Mobile for Business brings unconventional approaches to businesses so they can capitalize on the convergence of network and technology. With the nation’s largest 5G network, they help organizations work smarter, create new value, enhance customer experiences, empower employees and keep data safe with the right solutions on the right network. T-Mobile for Business helps businesses problem-solve and reach better outcomes, faster. Innovate with us.",https://www.t-mobile.com/business,Exhibitor
Trane,"Trane® by Trane Technologies helps advanced hyperscale and colocation data centers achieve optimal performance, sustainability and resilience. We collaborate to design, build and optimize thermal management, with a broad portfolio of resource-efficient, scalable cooling solutions. Supported by our world-class global service network, we excel in integrated system optimization, aiding AI-driven data centers in 100+ countries— delivering positive impact for your business, community, and the planet.",,Exhibitor
Tulip,"Tulip, the leader in frontline operations, is helping companies around the world equip their workforce with connected apps– leading to higher quality work, improved efficiency, and end-to-end traceability across operations. With Tulip’s cloud-based platform, those closest to operations can take advantage of composability and edge connectivity to digitally transform processes, guide operators, track production, and gain a real-time, holistic view of operations.",,Exhibitor
Under Control Robotics | UCR,"UCR builds general-purpose robots that take on hazardous and physically-demanding industrial tasks, enabling a safer and more productive world. UCR robots autonomously adapt to varied terrain and payloads up to 50lb using AI-driven whole-body control. UCR’s foundation models enable rapid acquisition of new skills, accelerating time to value for customers. UCR leads in shipping cost-effective industrial humanoids with high-payload capability (50lb) for high-value applications.",,Exhibitor
Unitree Robotics,"Unitree Robotics is a global leader in civilian robotics, specializing in high-performance legged/humanoid robots. Recognized at major events like 2022 Winter Olympics & 2024 Spring Festival Gala, its quadruped robots dominate 60-70% of global shipments. Founded in 2016, Unitree holds 180+ patents and serves over 50% countries worldwide.",,Exhibitor
Utilidata,"Utilidata’s Karman platform provides autonomous power management for AI data centers, enabling operators to run more servers on the same power envelope. By embedding real-time sensing and control directly into power distribution equipment, Karman unlocks stranded capacity, improves reliability, and increases tokens per watt. The Karman platform is built on a custom NVIDIA Jetson Orin Nano, delivering unparalleled visibility and power-flow control in compact devices and constrained spaces.",,Exhibitor
VDURA,"VDURA is a leader in AI and HPC data storage infrastructure software, delivering high-performance, scalable storage solutions that power the world’s most demanding AI applications.",,Exhibitor
Vecow,"Vecow is a global leader delivering advanced computing platforms purpose-built for high-stakes Edge AI and Robotics applications. As an NVIDIA partner, we provide rugged, fanless solutions that integrate real-time inference, precision time synchronization, and high-speed connectivity for autonomous mobile robots (AMR) and industrial automation. From AI acceleration to industrial reliability, Vecow is your trusted partner for deploying intelligence in the harshest environments.",,Exhibitor
Vention,"Vention is transforming industrial automation with the world’s only AI-powered, full-stack platform that unifies hardware, software, and AI into one seamless experience. Used by more than 4,000 factories worldwide and powering over 25,000 deployed machines, Vention enables manufacturers to design, program, deploy, and operate turnkey or custom automation solutions in days. Through Zero-Shot Automation™, intelligent software and modular hardware deliver automation that works right the first time.",https://vention.io/,Exhibitor
VESSL AI,"VESSL AI is the specialized AI Cloud for AI researchers in Physical AI, AI for Science, and Multimodal training, offering private cluster flexibility with serverless agility. We provide AI researchers pre-optimized environments such as CARLA, Isaac Sim, alongside PyTorch, JAX, and more. Our Fluid Computing technology enables seamless multi-node training, mid-workload scaling, and instant 1 to 48 GPU capacity blocking with zero contracts.",,Exhibitor
Visteon Corporation,"Visteon is a global leader in automotive cockpit electronics, delivering digital cockpits, advanced displays, battery management and power electronics for EVs. With strong software and AI capabilities, Visteon partners with automakers worldwide to design and build adaptable, next‑gen solutions that transform passenger, two‑wheeler and commercial vehicles.",,Exhibitor
VITURE,"VITURE is a global pioneer in XR glasses, shaping the next-generation gateway to digital content through cutting-edge technology, sleek design, and user-centric innovation. Our lightweight, multimodal AI-powered AR systems enable hand tracking and 6DoF experiences across entertainment, gaming, productivity, and enterprise—unlocking immersive spatial computing anywhere.",,Exhibitor
Voxel51,"Voxel51 is the most powerful visual and multimodal AI data engine for unlocking model performance. FiftyOne has 3M+ installs and customers, including Sony, LG, Ford, Hyundai, and Bosch. The platform includes tools for multimodal data curation, annotation, and model evaluation, surfacing data insights needed to build higher-quality datasets and robust models. Through its integration with NVIDIA NuRec, Voxel51 accelerates simulation and neural reconstruction workflows for Physical AI.",https://voxel51.com/,Exhibitor
WOLF Advanced Technology,"WOLF designs and manufactures rugged high performance computing, AI, and video I/O boards, modules and systems. WOLF solutions operate in harsh aerospace and defense environments using the high-speed processing available from advanced NVIDIA GPUs and APUs and Xilinx FPGAs. Product architectures include VPX, SOSA, XMC, MXM/MXC, and custom designs.",,Exhibitor
xpander.ai,"Full-stack platform for autonomous agents across any framework, cloud, or model. From Agent Builder workbench to production deployment on any infrastructure provider.",,Exhibitor
XRlabs LTD,"XRlabs is developing a unified surgical intelligence platform that combines extended reality and AI to enhance surgical visualisation and intraoperative decision making. XRlabs is redefining how surgeons plan, train and operate. Its surgical foundation models learn from multimodal operating room data to deliver real time guidance, automation and safer workflows, integrating seamlessly into existing operating rooms and medical devices to make surgical excellence borderless.",,Exhibitor
"YUAN High-Tech Development Co., Ltd","YUAN, founded in 1990, has over 30 years of experience in video and audio technologies. Specializing in image capture, streaming, and analysis, YUAN provides image capture modules for security, industrial automation, healthcare, traffic, and smart education.

With strong hardware and software R&D capabilities, and as a strategic NVIDIA partner, YUAN delivers AI platforms powered by NVIDIA processors and the NexVDO SDK, enabling fast AI deployment and intelligent decision-making.",,Exhibitor
Adaptive ML,"Adaptive ML is a frontier AI startup building a Reinforcement Learning Operations (RLOps) platform that enables enterprises to specialize LLMs and deploy them reliably into production with measurable impact. Adaptive provides the core infrastructure to tune, evaluate, and serve task-specific models using reinforcement learning and synthetic data, making them more reliable, controllable, and production-ready.",https://www.adaptiveml.ai/,Inception Startup
Aigen Inc.,"Global agriculture is hitting a wall: ""superweed"" species are now herbicide-resistant, rendering a $40B chemical market increasingly ineffective. Aigen is disrupting this legacy cycle with solar-powered, AI-driven robotics replacing chemicals with precise mechanical elimination. Beyond weeding, our fleet acts as a distributed edge-sensing network, capturing high-fidelity, real-time crop data at scale. We are building autonomous infrastructure turning fields into a digital platform.",,Inception Startup
ALLSIDES,"ALLSIDES’ mission is to become the foundational provider of 3D data for content creation, AI, and graphics. With fully automated, AI-powered 3D scanning, we are an industry leader in retail and e-commerce, serving Amazon, Adidas, Zalando, and Nike. We are expanding into simulation, physical AI, and gaming, powered by proprietary software built on NVIDIA CUDA and OptiX, and exploring integrations with Omniverse, Cosmic, and Gen3C.",,Inception Startup
Aqrose Technology: AI-Powered Solutions for Industrial Inspection Challenges,"Aqrose is originated in 2017  focusing on industrial AI, computational imaging and robotic technologies, with global footprints in USA, China, Germany, Tokyo and Korea. We are able to provide AI consulting service, pretrained AI models, AI development platform and turnkey AI vision solutions. With extensive implementation experience, we have delivered 20,000+ complete AI solutions across 200+ factories and trusted by 50+ benchmark customers.",,Inception Startup
AuraML,"AuraSIM is an AI powered generative simulation platform for industrial robotics. It enables rapid creation of realistic digital twins, synthetic data generation, and large scale training and validation of robot perception, manipulation, and autonomy. AuraSIM helps robotics teams reduce deployment risk, accelerate development cycles, and scale real world performance before physical rollout",,Inception Startup
Biofy,"Biofy is an AI healthtech company that develops life-saving solutions, starting with Abby, a platform that combines DNA sequencing with AI to detect bacterial infections, their antibiotic resistance, and recommend the best treatment in just 4 hours, while traditional tests take about 5 days.
Biofy has already developed models for generating synthetic bacterial DNA, aiming to predict future mutations, and is currently creating a new foundational model for the discovery of new antimicrobial drugs.",,Inception Startup
CAMB.AI,"CAMB.AI is building localization infrastructure for the internet, powered by its proprietary MARS TTS and BOLI translation AI models. Having raised $18.5M, the company enables seamless communication across video, audio, and text in 150+ languages. Its real-time, voice and emotion preserving solutions are trusted by brands like NASCAR, the Australian Open, Comcast, and IMAX. CAMB.AI serves industries including entertainment, sports, contact centers, gaming, and publishing.",,Inception Startup
ceramic.ai,"Ceramic.ai builds a search infrastructure from the ground up, specially for LLMs and AI Agents. Ceramic’s search helps LLMs reduce hallucinations, increase data freshness and improve overall quality.",,Inception Startup
CodeRabbit,"CodeRabbit is an AI-powered code review tool that automates the code review process, providing context-aware feedback on pull requests within minutes. It integrates with GitHub and GitLab repositories to offer continuous, incremental reviews, significantly reducing the time and effort required for manual code reviews. By leveraging advanced AI capabilities, CodeRabbit enhances code quality and efficiency while ensuring data privacy and security​.",https://coderabbit.ai/,Inception Startup
Deep Infra,"DeepInfra is an AI infrastructure company that makes it easy for developers and enterprises to run AI models at scale. We power 150+ open-source models with ultra-fast, low-latency inference on purpose-built NVIDIA GPU clusters (B200, H100, H200). With simple APIs, serverless endpoints, and competitive pricing, DeepInfra helps teams save money, speed up performance, and launch AI applications without the hassle of managing complex infrastructure.",https://deepinfra.com/,Inception Startup
Factory,,,Inception Startup
FlexAI,You build and deploy AI. We handle infrastructure. FlexAI manages workloads across any cloud and GPU with automatic optimization.,,Inception Startup
Generative Bionics,"Generative Bionics combines humanoid robotics, AI,  and distinctive, original design to create innovative Embodied AI solutions for industrial applications. We approach humanoid robots as sophisticated products of computational co-design methods, integrating specific task requirements with comprehensive human cognitive and motor models. This process ensures our humanoids are optimized for precise and natural interactions, reflecting a harmonious balance of aesthetics and functionality.",,Inception Startup
Genspark,"Genspark is the all-in-one AI workspace for 1B+ global knowledge workers. Genspark plugs into 30+ LLMs and orchestrates AI agents to transform business intent into finished deliverables: from board presentations, deep financial models, to full stack web applications, and mobile apps. After achieving $50 million in ARR within five months since product launch, Genspark raised a 275M Series B, becoming one of the fastest growing unicorns in Silicon Valley.",,Inception Startup
Heidi,"Heidi is building an AI Care Partner to expand clinical capacity by automating administrative work — documentation, form filling, and task management — so clinicians can focus on patients. Heidi supports more than 2.3 million consults each week in 110 languages from 190 countries. Founded in Melbourne, Australia, Heidi has raised $96.6M USD from global investors including Point72 Private Investments, Blackbird, Headline, Phoenix Court's growth fund - Latitude, Possible Ventures, and Archangel.",,Inception Startup
Krinwave Technology,Krinwave Technology is a professional imaging company that leads with groundbreaking original technologies and is dedicated to the development of next-generation super-resolution ultrasound.,,Inception Startup
lakeFS,,https://lakefs.io/,Inception Startup
Lexlegis.Ai,"Lexlegis.ai is a next-generation Legal AI platform built to transform how legal professionals research, analyse documents, and draft with speed and precision. By combining proprietary AI engines, retrieval-augmented intelligence, and workflow automation, it delivers measurable productivity gains for law firms, enterprises, and compliance-driven organisations. Positioned at the forefront of India’s legal-tech evolution, Lexlegis.ai is designed for secure, scalable global expansion.",,Inception Startup
Manus,"Manus is an autonomous AI agent that functions as an ""action engine,"" designed to go beyond providing answers to actively executing tasks and automating complex workflows. Developed by Singapore-based Butterfly Effect Technology, Manus operates as a general AI agent capable of independently planning, executing, and delivering results for a wide range of user requests. By bridging the gap between idea and execution, Manus extends human reach, enabling users to turn thoughts into actions.",,Inception Startup
Marketeam.ai,"Marketeam.ai is building the first AI-native marketing operating system. Think of it like an IDE for marketing, but proactive. Instead of fragmented tools and dashboards, it runs marketing as a single autonomous system, operating as a fully functional, high-autonomy AI marketing team. It ingests real-time data, tracks competitors & market trends, develops strategy, executes across channels, & continuously optimizes, end to end. 10× your marketing team w/o 10×ing your budget with Marketeam.ai.",,Inception Startup
Menlo Research,"Menlo Research builds thinking machines that work with and for humanity. We’re building Jan, a general-purpose AI agent with 5M+ users; Asimov, modular robots for heavy-duty work; Menlo Cloud for enabling thinking machines; and Perceptron, intelligent sensors.",,Inception Startup
MetAI,"MetAI is building AI-native, industrial-grade simulation infrastructure for the Physical AI era. MetGen converts 2D blueprints, such as CAD drawings, into high-fidelity, simulation-ready 3D environments in minutes. These digital twins enable AI agents across warehouses and advanced manufacturing—from robotics to layout optimization—to train, test, and iterate before real-world deployment. MetAI provides the data engine enabling real-to-sim-to-real at industrial scale.",,Inception Startup
Mirror Security,"Mirror Security, a research-driven AI security company spun from University College Dublin, offers encrypted LLM inference through Fully Homomorphic Encryption (FHE). Enabling AI to process sensitive data without decryption, eliminating the critical ""inference gap"" vulnerability by maintaining cryptographic protection across prompts, AI memory, and responses during LLM computation. Making ""AI Work without seeing"" increases adoption of AI in regulated industry",,Inception Startup
Photoroom,"Founded in 2019, Photoroom is an AI-powered visual platform built for commerce. It helps businesses create accurate, consistent product imagery across every place they sell, including marketplaces, ads, social platforms, and websites. Available on mobile, web, and API, Photoroom offers batch editing and generative AI tools designed for speed, scale, and fidelity. It processes over 7 billion images each year and has more than 300 million downloads worldwide.",https://www.photoroom.com/,Inception Startup
Plurai,"Plurai is a trust and optimization platform for AI Agents, enabling organizations to safely ship, monitor and continuously improve generative AI systems in production. It unifies simulation, evaluation, guardrails, and optimization into a single lifecycle. Powered by synthetic data, realistic scenario simulations, and custom evaluation metrics, Plurai provides end-to-end visibility, protection, and improvement, ensuring GenAI applications are reliable, compliant, and aligned with business goals.",,Inception Startup
PYLER,"PYLER focuses on safe and trustworthy multi-modal video intelligence. Providing scalable solutions for content moderation and validation. PYLER partners with the world's most trusted brands including Samsung, LG, Kenvue, BYD, and more to enhance brand safety, suitability, and media transparency on the largest video media platform. Consequently, it empowers brands to execute video retrieval and moderation in real time, delivering unprecedented precision and control at scale.",,Inception Startup
Rox,"Rox builds AI-native Revenue Agents for the Global 2000. Pre-built agents plug directly into your data warehouse and CRM to unify customer data. These agents let sellers can automate research, deal monitoring, outreach, opportunity management, and more. Rox delivers board-level ROI in under 90 days and frees sellers to spend more time with customers and less on admin.",,Inception Startup
Spingence Technology,"Founded in Taiwan in 2015, Spingence focuses on transforming advanced AI into practical enterprise solutions. Through the Metropolise platform, we enable AI-based defect inspection for precision manufacturing. Leveraging on-premise AI and enterprise LLM deployments, we help organizations build secure and flexible AI Factories. We further apply Omniverse to deliver digital twin applications that bridge physical with virtual simulation, enabling scalable, real-world digital transformation.",,Inception Startup
SpiralAI,"SpiralAI builds LLMs optimized to maximize engagement by enabling AI to act as genuine partners, not just assistants.
Designed as an interface layer for characters, robots, and interactive systems, our platform allows IP holders and developers to deploy brand-safe, emotionally engaging partner AIs with control over personality, memory, and ethical alignment.
Optimized for real-time inference on NVIDIA GPUs, SpiralAI delivers scalable, low-latency partner AI for entertainment and robotics.",,Inception Startup
SuperAnnotate,"SuperAnnotate is the leading platform for creating high-quality datasets for your AI models. Use our advanced annotation, QA, curation and automation tools to efficiently manage and execute large scale data annotation and model evaluation projects.",https://www.superannotate.com/,Inception Startup
SurrealDB,"SurrealDB is an AI-native, multi-model database that unifies document, graph, relational, time-series, geospatial and key-value data types in one powerful engine. Built in Rust, it provides powerful search and retrieval - vectors, full-text, hybrid - and built-in real-time and event-driven capabilities. Using SurrealDB, companies can build production-ready AI agents using one data layer for agent context, memory and semantic retrieval, drastically reducing complexity and deploying agents faster.",https://surrealdb.com/,Inception Startup
Tripo,"Tripo is a pioneering AI platform dedicated to redefining how 3D content is created, edited, and shared by developing general-purpose, large-scale 3D foundation models and a mass-market 3D user-generated content platform. The platform’s proprietary AI foundation models drive Tripo Studio, the world’s first AI-powered, all-in-one 3D content creation platform, which has generated over 50 million models and empowered more than 6 million creators worldwide. Please visit studio.tripo3d.ai.",https://www.tripo3d.ai/,Inception Startup
Type One Energy,"Type One Energy Group is developing sustainable, affordable fusion power through an optimized stellarator approach. Founded in 2019 and venture-backed in 2023, the company is led by world-class fusion scientists and experienced energy industry leaders. Using advanced manufacturing, computational physics, and high-field superconducting magnets, Type One Energy’s FusionDirect program is pursuing a low-risk, capital-efficient path to a commercial fusion power plant.",,Inception Startup
Verobotics,"Verobotics is redefining building exterior management with a pioneering robotics platform that delivers fully automated cleaning and inspection. In a $40B market full of hazards and inefficiencies, we give building owners a safer, smarter, data-driven way to protect their assets while creating the most comprehensive exterior intelligence layer for the modern city.",,Inception Startup
Vortex Imaging,"Vortex Imaging delivers hospital-grade, quantitative 3D images at the bedside via our proprietary radiation-free probe. Powered by GPU-accelerated, geophysics-inspired algorithms, we transform raw data into definitive diagnostic volumes in real-time. Eliminating CT/MRI wait times and radiation, our tech achieved breakthrough first-in-human results. Vortex empowers clinicians with instant, high-fidelity 3D visualization and diagnostic confidence, democratizing advanced imaging everywhere.",,Inception Startup
Whale,"As a global AI company, Whale empowers the world's leading consumer businesses to achieve operational transformation. We integrate intelligence, operations, and customer understanding into a unified platform, turning data into decisive action.

Trusted by over 1,500 enterprises worldwide, Whale process millions of data points daily, driving tangible business outcomes. Headquartered in Singapore, Whale delivers high-impact AI from our hubs across Southeast Asia, the United States, and Europe.",,Inception Startup
WideBot AI,,,Inception Startup
ZEDEDA,"About ZEDEDA
ZEDEDA makes edge computing effortless, open, and intrinsically secure – extending the cloud
experience to the edge. ZEDEDA reduces the cost of managing and orchestrating distributed
edge infrastructure, while increasing visibility, security and control.
ZEDEDA ensures extensibility and flexibility by leveraging a partner ecosystem,
and EVE-OS, open-source Linux-based edge operating system.",,Inception Startup
Haptikos,,,Other Exhibitors
