date,time,type,title,url,speaker,end_time,abstract,overview,匹配团队,关注方向,推荐理由
SAT 6 DEC,8 a.m.,Workshop,"The Second Workshop on GenAI for Health: Potential, Trust, and Policy Compliance",https://neurips.cc/virtual/2025/workshop/109566,,5:00 PM,"Generative AI (GenAI) has emerged as a transformative force in healthcare, yet public trust remains limited due to safety concerns and policy misalignment. Build- ing on last year’s successful GenAI4Health workshop, the field has rapidly evolved from exploratory research to real-world clinical deployments, accompanied by FDA regulatory involvement and expanding global governance frameworks. This second workshop convenes machine learning researchers, healthcare professionals, and policy experts to address the critical intersection of GenAI innovation and regula- tory compliance in health applications. We will examine trustworthiness challenges in large language models and multimodal foundation models, explore mitigation strategies, and foster dialogue between technical and policy communities. Our goal is to advance safe, effective, and ethically-compliant GenAI integration in healthcare systems, improving patient outcomes and clinical research capabilities.","Overview: The Second Workshop on GenAI for Health: Potential, Trust, and Policy Compliance (GenAI4Health2025) is a workshop held at NeurIPS 2025 in San Diego, California. It aims to bring together AI4Health practitioners, safety researchers, and policy experts to address critical challenges in developing robust and policy-compliant Generative AI technologies for healthcare. The workshop will cover topics such as generative AI applications in healthcare, AI trust and reliability in medical settings, policy compliance and regulatory frameworks, clinical AI implementation strategies, and AI safety in healthcare environments. | Research Interests: Generative AI applications in healthcare, AI trust and reliability in medical settings, Policy compliance and regulatory frameworks, Clinical AI implementation strategies, AI safety in healthcare environments",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,CauScien: Uncovering Causality in Science,https://neurips.cc/virtual/2025/workshop/109550,,5:00 PM,,"Overview: The CauScien Workshop, part of NeurIPS 2025, is focused on uncovering causality in science. It aims to bridge the gap between theoretical causal reasoning and practical application in scientific research. The workshop fosters collaboration across various disciplines, including ecology, biology, and social sciences, to explore the integration of causal inference with domain expertise and real-world data. The event will address the challenges of applying causal learning techniques to accelerate scientific discovery and promote a bottom-up research paradigm. | Research Interests: Causal inference in applied science, Integration of causality with domain expertise, Causal learning techniques, Translational gap in causal reasoning, Causal benchmark tasks, Collaboration between domain experts and machine learning researchers, Causality in experimental design and planning",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,Algorithmic Collective Action,https://neurips.cc/virtual/2025/workshop/109567,,5:00 PM,"The study of collective action has a long history in economics and sociology as a way for groups of people to impact markets and the political arena. Algorithmic collective action focuses on the study of such coordinated efforts in algorithmically-mediated sociotechnical systems. How can participants of AI systems coordinate towards socially beneficial outcomes? We offer a platform to discuss new ideas and help define the foundational research directions for this emerging topic through interdisciplinary discussions between core ML researchers, scholars from the social sciences, community stakeholders and advocates.","Overview: The Algorithmic Collective Action workshop is co-located with NeurIPS 2025 and will take place on December 6 at the San Diego Convention Center. The workshop focuses on exploring collective strategies for shaping outcomes in socio-technical systems from a grassroots perspective. It invites contributions that examine algorithmic collective action through various lenses, including machine learning, statistics, optimization, economics, and the humanities. The goal is to advance understanding of how coordinated efforts can influence the development and deployment of AI systems. | Research Interests: Algorithmic collective action, Socio-technical systems, Machine learning, Statistics, Optimization, Economics, Humanities, AI system development, AI system deployment",多伦多云,多伦多云: AI Agent,多伦多云: Session聚焦算法集体行动及AI系统中参与者如何协调以实现社会效益，直接关联AI Agent团队关注的Agent行为可靠性、管控与持续优化机制，提供跨学科视角和算法工具，有助于提升Agent的协调与规划能力。
SAT 6 DEC,8 a.m.,Workshop,"Lock-LLM Workshop: Prevent Unauthorized Knowledge Use from Large Language Models - Deep Dive into Un-Distillate, Un-Finetunable, Un-Compressible, Un-Editable, and Un-Usable",https://neurips.cc/virtual/2025/workshop/109568,,5:00 PM,"Large Language Models (LLMs) have emerged as transformative tools across research and industry, revolutionizing how we interact with information. However, their immense capabilities bring critical security challenges—the same features that drive innovation can be exploited for malicious purposes through unauthorized distillation, fine-tuning, compression, or editing. These vulnerabilities pose severe threats, including intellectual property theft, the generation of sophisticated disinformation, the bypass of safety alignments, and the erosion of user trust in AI systems.This workshop aims to bring together researchers and practitioners from academia and industry who are advancing the frontiers of LLM security and protection. We seek to confront the unauthorized use of LLMs head-on by exploring novel and robust mechanisms designed to make these models inherently resistant to exploitation while maintaining their beneficial capabilities. The workshop also hosts the 2025 TrustAI Rising Star Award.Topics of interest include, but are not limited to:1. Un-Distillable LLMs: Preventing unauthorized model replication and intellectual property theft2. Un-Finetunable LLMs: Resisting malicious parameter updates and behavior alterations3. Un-Compressible LLMs: Maintaining model integrity against unauthorized compression4. Un-Editable LLMs: Safeguarding against knowledge tampering and misinformation injection5. Un-Usable LLMs: Ensuring traceability and preventing misuse through watermarking and verification","Overview: The Lock-LLM workshop, part of NeurIPS 2025, focuses on addressing the security challenges posed by Large Language Models (LLMs). These models, while transformative, are vulnerable to unauthorized use such as distillation, fine-tuning, compression, and editing, which can lead to intellectual property theft, misinformation, and erosion of trust. The workshop aims to bring together researchers and practitioners to explore robust mechanisms that make LLMs resistant to exploitation while preserving their beneficial capabilities. The event also includes the 2025 TrustAI Rising Star Award to honor early-career researchers in the field. | Research Interests: Un-Distillable LLMs, Un-Finetunable LLMs, Un-Compressible LLMs, Un-Editable LLMs, Un-Usable LLMs, Theoretical Foundations, Evaluation Frameworks, Real-world Applications, Ethical and Societal Implications",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,AI4Mat-NeurIPS-2025: NeurIPS 2025 Workshop on AI for Accelerated Materials Design,https://neurips.cc/virtual/2025/workshop/109538,,5:00 PM,"AI4Mat-NeurIPS-2025 explores applications of artificial intelligence (AI) to materials via: 1. AI-Guided Materials Design; 2. Automated Chemical Synthesis; 3. Automated Material Characterization. AI4MatNeurIPS-2025 emphasizes structured, expert-driven dialogue on making advanced machine learning more impactful for real-world materials discovery. To that end, AI4Mat-RLSF (Research Learning from Speaker Feedback) creates a new structured discussion format where spotlight presenters receive curated, in-depth feedback from invited discussants. Further, the AI4Mat Frontiers & Benchmarking session brings together a diverse and distinguished set of speakers to critically examine current benchmarks, present state-of-the-art methods, and identify emerging opportunities and current limitations in AI-driven materials design.","Overview: The AI4Mat workshop at NeurIPS 2025 is a platform for AI researchers and material scientists to collaborate on AI-driven materials discovery and development. It aims to foster interdisciplinary discussions and address challenges in automated materials discovery, including AI-guided design, synthesis, and characterization. The workshop has been a leading venue for exchanging ideas since its inception at NeurIPS 2022, and it continues to build a global research community focused on AI-enabled materials innovation. | Research Interests: AI-driven materials discovery, Automated materials design, AI-guided synthesis, Automated material characterization, Foundation models in materials science, Representation learning for materials, Benchmarking in machine learning for materials science",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,AI for non-human animal communication,https://neurips.cc/virtual/2025/workshop/109586,,5:00 PM,"The past few years have seen an unprecedented surge in both the availability of bioacoustic data and the sophistication of AI/machine learning models. This convergence presents a unique window of opportunity to revolutionize our understanding of animal communication and biodiversity. However, achieving this requires a conscious effort to integrate the disciplines of AI/Machine Learning and Ethology.    This workshop will explore the intersection of artificial intelligence (AI) and bioacoustics, aiming to address challenges in processing complex bioacoustic data and interpreting animal signals in order to advance our understanding of non-human animal communication. Join us for a poster session, keynote talks and a panel discussion as we explore key opportunities to use AI to decipher animal languages and thus deepen our understanding of the natural world.","Overview: The AI for Non-Human Animal Communication NeurIPS 2025 Workshop aims to explore the intersection of artificial intelligence and bioacoustics to advance the understanding of non-human animal communication. The workshop will address challenges in processing complex bioacoustic data and interpreting animal signals, with the goal of revolutionizing our understanding of animal communication and biodiversity. It will feature a poster session, keynote talks, and a panel discussion. | Research Interests: Bioacoustic data processing, AI and machine learning models, Animal communication, Biodiversity, Multimodal learning, Transfer learning, Large-language models, Unsupervised, self-supervised, or supervised models, Ecological impact and conservation monitoring, Communication and cognition, Linguistics, Information encoding, Ethics in AI",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,Second Workshop on Aligning Reinforcement Learning Experimentalists and Theorists (ARLET),https://neurips.cc/virtual/2025/workshop/109542,,5:00 PM,"Recent progress in reinforcement learning (RL) has powered breakthroughs in various real-world problems, gathering considerable attention and investment. However, it has also exposed a significant gap between theoretical and experimental developments.RL theory has grown significantly in the past two decades. Research has characterized the inherent difficulty of various settings and has designed a wide variety of algorithms to reach optimal performances. Furthermore, a huge leap has been made in understanding how to handle large state spaces using function approximation techniques, identifying key structural properties that enable efficient learning.Despite theoretical guarantees, applying RL algorithms to complex problems faces challenges. Theoretical algorithms often focus on simplified settings, making them hard to apply to real-world complexities. Furthermore, optimizing for worst-case scenarios, which include unlikely situations, can lead to algorithms that perform poorly on practical tasks. Yet, while specialized algorithms offer empirical success, they might not translate to other problems due to their specific design, and the reliance on heuristics and engineering fixes further widens the gap between theory and practice.A prominent area that has seen a surge of interest in RL is generative language modeling. Pre-training these models can be viewed as a form of imitation learning, while post-training typically implements RL algorithms for purposes like instruction tuning with RL from human feedback or enhancing reasoning capabilities. While these successes make the practical utility of RL undeniable, the RL community finds itself at a crossroads. The algorithms employed are frequently variants of classical methods, and exploring beyond these presents a key challenge. Conversely, the success of these models prompts new questions for RL theory, suggesting that frameworks leveraging pre-trained models might offer a more effective paradigm than learning from scratch under traditional assumptions.Following the success of the ICML 2024 edition, the Second Workshop on Aligning Reinforcement Learning Experimentalists and Theorists (ARLET) aims to bridge this discrepancy and promote collaboration. By bringing together experts from both sides, we want to facilitate meaningful discussions and draw a path for future RL research. Motivated by the take-home messages from the previous edition, we seek to encourage: (i) theorists to ask experimentalists for concrete problems to solve, and (ii) experimentalists to seek theoretical guidance on how to approach these problems.","Overview: The Aligning Reinforcement Learning Experimentalists and Theorists (ARLET) Workshop at NeurIPS 2025 aims to bridge the gap between theoretical and experimental developments in reinforcement learning (RL). The workshop will feature a panel discussion on the current state of RL, an idea track for problem submissions, and a research track for solution submissions. The event will bring together researchers to foster collaboration and explore new paradigms in RL, particularly focusing on leveraging pre-trained models over traditional learning methods. | Research Interests: Reinforcement Learning, Theoretical and Experimental Developments in RL, Function Approximation Techniques, Large State Spaces, Pre-trained Models, Instruction Tuning with RL, Human Feedback in RL, Enhancing Reasoning Capabilities | Key Findings: The workshop highlights the significant gap between theoretical and experimental RL developments and suggests that frameworks leveraging pre-trained models might offer a more effective paradigm than learning from scratch under traditional assumptions.",温哥华云; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 诺亚: 大模型后训练Reasoning，RL,温哥华云: 该session聚焦于强化学习理论与实验之间的差距，特别强调利用预训练模型进行RL微调，这与团队关注的VLMs/LLMs的强化学习微调密切相关，能够为提升样本效率、性能和可扩展性等难题提供理论指导和实践经验。; 诺亚: session中提到的强化学习理论与实验结合、利用预训练模型替代传统从零学习的框架，直接对应团队在自博弈与learning from experience训练框架以及latent reasoning方面的研究需求，有助于解决其强化学习相关难题。
SAT 6 DEC,8 a.m.,Workshop,The First Workshop on Efficient Reasoning,https://neurips.cc/virtual/2025/workshop/109556,,5:00 PM,"Recent progress in large reasoning models (LRMs), like OpenAI o1 and Deepseek R1, has been pivotal for tackling complex applications, from mathematical and code reasoning to advanced symbolic and agentic planning. Their success often relies on test-time scaling, which involves increasing the generation length or depth. However, these approaches incur significant efficiency bottlenecks during training and inference. To overcome these limitations, further advancements are needed in data, algorithms, and systems applicable across various domains, as exemplified by work such as s1, Z1, and verl. The proposed workshop will bring together researchers and practitioners to rethink efficient reasoning under tight compute, memory, latency, throughput, and cost budgets, with the goal of translating theoretical breakthroughs into practical, deployable solutions.","Overview: The 1st Workshop on Efficient Reasoning at NeurIPS 2025 focuses on advancing large reasoning models (LRMs) to tackle complex applications efficiently. The workshop aims to address efficiency bottlenecks in training and inference by bringing together researchers and practitioners to explore data, algorithms, and systems that can operate under tight compute, memory, latency, throughput, and cost constraints. The goal is to translate theoretical breakthroughs into practical, deployable solutions. | Research Interests: Dataset Curation, Algorithmic Innovation, System Deployment, Application of LRMs in resource-constrained scenarios, Efficient training algorithms, Efficient inference methods, Dynamic KV-cache placement, Quantized graph execution, On-device knowledge distillation",存储; 海思; 诺亚; 诺亚,存储: 单/多模型推理; 海思: 大语言模型和扩散模型的加速; 诺亚: 大模型长序列，多模态长序列; 诺亚: 大模型后训练Reasoning，RL,存储: Session关注于高效推理和推理中KV Cache的动态管理，团队难题涉及多模型系统中KV Cache加载、卸载及调度，session中提到的动态KV-cache placement和高效推理方法能直接为该团队提供解决思路。; 海思: Session强调在资源受限环境下实现高效推理，团队关注低延迟实时推理和长上下文推理的效率瓶颈，session中关于稀疏注意力、分块缓存及高效推理算法的探讨与团队难题高度契合。; 诺亚: Session关注长序列推理的效率瓶颈及模型内存和计算优化，团队难题涉及长序列架构演化、缓存与计算优化，session中关于高效推理和内存管理的内容能为其提供具体技术支持。; 诺亚: Session聚焦于大模型推理效率及推理算法创新，团队关注后训练推理和latent reasoning，session中提到的算法创新和推理效率提升可为其后训练推理框架和自博弈训练提供方法论支持。
SAT 6 DEC,8 a.m.,Workshop,UniReps: Unifying Representations in Neural Models,https://neurips.cc/virtual/2025/workshop/109553,,5:00 PM,"When, how and why do different neural models learn the same representations?New findings in neuroscience and artificial intelligence reveal a shared pattern: whether in biological brains or artificial models, different learning systems tend to create similar representations when subject to similar stimuli.The emergence of these similar representations is igniting a growing interest in the fields of neuroscience and artificial intelligence, with both fields offering promising directions for their theoretical understanding. These include analyzing the learning dynamics in neuroscience and studying the problem of identifiability in the functional and parameter space in artificial intelligence.While the theoretical aspects already demand investigation, the practical applications are equally compelling: aligning representations allows for model merging, stitching and reuse, while also playing a crucial role in multi-modal scenarios. Furthermore, studying the features that are universally highlighted by different learning processes brings us closer to pinpoint the invariances that naturally emerge from learning models, possibly suggesting ways to enforce them.The objective of the workshop is to discuss theoretical findings, empirical evidence and practical applications of this phenomenon, benefiting from the cross-pollination of different fields (ML, Neuroscience, Cognitive Science) to foster the exchange of ideas and encourage collaborations.In conclusion, our primary focus is to delve into the underlying reasons, mechanisms, and extent of similarity in internal representations across distinct neural models, with the ultimate goal of unifying them into a single cohesive whole.","Overview: The UniReps Workshop focuses on the unification of representations in neural models, exploring how and why different neural models, whether biological or artificial, tend to learn similar representations when exposed to similar stimuli. The workshop aims to discuss theoretical findings, empirical evidence, and practical applications of this phenomenon, encouraging cross-disciplinary collaboration among fields such as machine learning, neuroscience, and cognitive science. | Research Interests: Unifying representations in neural models, Learning dynamics in neuroscience, Identifiability in artificial intelligence, Model merging and reuse, Multi-modal scenarios, Invariances in learning models | Key Findings: The workshop highlights the shared pattern of similar representations emerging in different learning systems, both biological and artificial, when exposed to similar stimuli. This phenomenon is of growing interest in neuroscience and artificial intelligence, with potential applications in model merging, stitching, and reuse, as well as in multi-modal scenarios.",海思; 诺亚,海思: 大语言模型和扩散模型的加速; 诺亚: 大模型长序列，多模态长序列,海思: Session聚焦于统一多模态模型的内部表示，特别提到多模态条件融合和特征空间统一，这与海思团队关注的多模态条件融合延迟大、如何统一特征空间以实现快速条件生成高度相关，session中关于对不同神经模型表示的统一和对多模态场景的应用讨论可为海思团队提供理论基础和实践方法。; 诺亚: Session强调不同神经模型在多模态场景下学习相似表示，涉及多模态长序列模型的表示统一和不变性，这与诺亚团队关注的大模型多模态长序列推理瓶颈及输入范式突破密切相关，session中关于表示统一和模型合并的讨论可为其长序列多模态模型的优化和架构设计提供新思路。
SAT 6 DEC,8 a.m.,Workshop,MATH-AI: The 5th Workshop on Mathematical Reasoning and AI,https://neurips.cc/virtual/2025/workshop/109565,,5:00 PM,,"Overview: The 5th Workshop on Mathematical Reasoning and AI, part of NeurIPS 2025, focuses on the intersection of deep learning and mathematical reasoning, particularly with large language models. The workshop aims to explore the extent to which machine learning models can comprehend mathematics and the potential applications of this capability. It seeks to bring together diverse participants to foster dialogue on various related topics. | Research Interests: Comparative study of human-level mathematical reasoning and AI techniques, Designing benchmarks for evaluating mathematical reasoning abilities, Advancing beyond current mathematical reasoning techniques, Role of deep learning models in mathematics education, Applications of AI in software verification, sciences, engineering, finance, education, and mathematics",多伦多云; 诺亚,多伦多云: AI Agent; 诺亚: 大模型后训练Reasoning，RL,多伦多云: Session关注大语言模型和数学推理能力，涉及AI Agent的推理和规划能力提升，能够为团队提升Agent行为的可靠性、规划与多步执行能力的持续优化提供技术思路。; 诺亚: Session聚焦数学推理与AI，特别是大语言模型的数学理解能力，与团队关注的后训练推理和强化学习（RL）紧密相关，有助于提升模型的数学推理能力和训练框架。
SAT 6 DEC,8 a.m.,Workshop,ML for Systems,https://neurips.cc/virtual/2025/workshop/109537,,5:00 PM,"The 9th Machine Learning for Systems (ML for Systems) workshop brings together researchers and practitioners applying machine learning to core computer systems challenges. This year, we focus on three themes: (1) using LLMs and agentic workflows for systems tasks such as program synthesis and adaptive optimization; (2) applying ML to manage the complexity of large-scale training and serving of multimodal and reasoning models; and (3) leveraging ML for sustainable computing, including energy-, power-, and carbon-aware optimization. The workshop will feature invited talks, contributed presentations, and discussions aimed at advancing the frontier of ML for Systems research.","Overview: The ML for Systems workshop focuses on the application of machine learning techniques to computer systems problems. It aims to replace traditional heuristics with machine learning approaches, such as supervised learning and reinforcement learning, to address a wide range of systems-related tasks. The workshop serves as an interdisciplinary venue for experts in ML and systems to collaborate and push the boundaries of this emerging field. It also emphasizes the development of best practices, methodologies, and benchmarks for ML in systems, with a particular focus on the challenges and opportunities presented by Large Language Models (LLMs). | Research Interests: Machine Learning for computer systems, Supervised learning, Reinforcement learning, Designing new data structures, Integrated circuits, Design verification, Control algorithms for compilers, Databases, Memory management, ML frameworks, Large Language Model (LLM) training and serving, Scheduling and compiling, Interdisciplinary collaboration between ML and systems | Key Findings: The workshop highlights the importance of ML in solving systems problems and the need for developing best practices and benchmarks. It also identifies the rise of LLMs as a significant trend, presenting both challenges and opportunities for the field. The workshop aims to foster connections between ML and systems communities and to stimulate new research directions.",存储; DCN; 海思; 计算; 计算; 温哥华云; 多伦多云,存储: 单/多模型推理; DCN: Network4AI 与 AI4Network; 海思: 大语言模型和扩散模型的加速; 计算: 训推新范式; 计算: 前沿应用负载; 温哥华云: Reinforcement fine tuning (RFT); 多伦多云: AI Agent,存储: Session聚焦于使用LLMs和agentic workflows进行系统任务（如程序合成和自适应优化），以及多模型系统中模型加载、卸载和调度的新变化，直接对应团队关于Agentic AI系统中RAG与存储访问模式、多模型系统中KV Cache调度等难题，能提供针对存储系统访问和调度的ML方法和优化思路。; DCN: Session强调ML在管理大规模训练和推理系统复杂性中的应用，特别是多模态和推理模型的训练与服务，涵盖数据中心AI训练推理网络基础设施优化和计算存储协同设计，能为团队关于数据中心网络优化和AI技术助力网络发展的难题提供机器学习方法和系统协同设计思路。; 海思: Session重点关注LLM训练和服务的复杂性管理及可持续计算优化，特别是利用ML优化大模型推理性能和资源利用，能帮助团队解决低延迟实时推理、多模态条件融合延迟及长上下文推理复杂度过高的问题。; 计算: Session强调ML替代传统系统启发式方法，管理大规模训练和推理复杂性，特别关注大模型和推理范式的演进，能为团队理解和预测训练推理负载演进机理、定义未来负载特征提供机器学习方法和系统设计视角。; 计算: Session涵盖Agentic和多模态模型在系统中的应用，强调ML在系统任务中的集成与优化，直接对应团队关注的Agentic和多模态模型负载对计算架构的新诉求，能提供前瞻性的ML系统设计和优化方案。; 温哥华云: Session提到利用强化学习等ML方法替代传统系统启发式，管理复杂系统任务，强调实践问题和性能提升，能直接帮助团队解决强化学习在VLMs/LLMs中理论到生产的落地问题，提高样本效率和系统性能。; 多伦多云: Session强调使用LLMs和agentic workflows解决系统任务，关注Agentic系统的程序合成和自适应优化，能为团队提升AI Agent评估准确性、行为可靠性及自主学习机制提供机器学习与系统集成的技术支持。
SAT 6 DEC,8 a.m.,Workshop,"Dynamics at the Frontiers of Optimization, Sampling, and Games",https://neurips.cc/virtual/2025/workshop/109541,,5:00 PM,,"Overview: The DynaFront workshop at NeurIPS 2025 focuses on the role of dynamical systems in optimization, sampling, and game theory. It aims to lower the barrier to entry for researchers and practitioners in machine learning by highlighting the unifying role of dynamical systems across these domains. The workshop will convene experts to foster cross-disciplinary dialogue and collaboration, with an emphasis on emerging applications in machine learning such as diffusion models, distributed and adversarial training, and agentic AI. | Research Interests: Dynamical systems, Optimization, Sampling, Game theory, Machine learning, Diffusion models, Distributed training, Adversarial training, Agentic AI",海思; 多伦多云; 诺亚,海思: 大语言模型和扩散模型的加速; 多伦多云: AI Agent; 诺亚: 大模型后训练Reasoning，RL,海思: Session强调了动态系统在扩散模型（diffusion models）和agentic AI中的应用，海思团队关注扩散模型的加速及多模态条件融合，session中对动态系统优化和采样的探讨可为其解决多模态融合延迟和长上下文推理复杂度问题提供理论和方法支持。; 多伦多云: Session聚焦于动态系统在agentic AI中的作用，强调分布式和对抗训练，正对应多伦多云团队关于AI Agent行为可靠性、评估和持续优化机制的难题，session内容可为其提供动态系统视角下的训练和优化方法。; 诺亚: Session涵盖动态系统在优化和博弈论中的应用，涉及自博弈和learning from experience训练框架，直接对应诺亚团队关于自博弈和latent reasoning的研究难题，session内容可为其提供理论基础和算法支持。
SAT 6 DEC,8 a.m.,Workshop,AI Virtual Cells and Instruments: A New Era in Drug Discovery and Development,https://neurips.cc/virtual/2025/workshop/109543,,5:00 PM,"As the US FDA phases out animal testing requirements for drug discovery and development, AI tools will become widely adopted to simulate the effects of candidate drugs. We posit that building virtual cells and instruments with AI is poised to transform drug discovery and development by enabling large-scale simulation and interrogation of molecules, cells, and tissues. In our workshop, we will collaboratively define and promote this emerging scientific paradigm of AI to accelerate the drug discovery and development process in this new era.","Overview: The AI4D3 NeurIPS 2025 workshop focuses on the transformative potential of AI in drug discovery and development, particularly as the US FDA phases out animal testing requirements. The workshop aims to explore the creation of AI-driven virtual cells and instruments to simulate the effects of candidate drugs, thereby accelerating the drug discovery process. This event will bring together a community to collaboratively define and promote this emerging scientific paradigm. | Research Interests: AI in drug discovery, Virtual cells and instruments, Simulation of drug effects, Large-scale molecular simulation, Interrogation of molecules, cells, and tissues",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,OPT 2025: Optimization for Machine Learning,https://neurips.cc/virtual/2025/workshop/109581,,5:00 PM,"Optimization lies at the heart of many machine learning algorithms and enjoys great interest in our community. Indeed, this intimate relation of optimization with ML is the key motivation for the OPT series of workshops. We aim to foster discussion, discovery, and dissemination of state-of-the-art research in optimization relevant to ML.The focus of OPT 2025 is on ""Statistics Meets Optimization"". Since its inception, stochastic optimization has been grounded in statistical principles. Today, many of the most pressing challenges in machine learning—such as generalization bounds, the training dynamics of overparameterized models, and the development of generative models—are directly inspired by statistical thinking. At the same time, the scale and complexity of modern datasets, along with the increasingly rich model classes used to represent them, pose new questions about how optimization algorithms interact with these structures—both computationally and statistically. For example, what role do data symmetries play in shaping optimization trajectories? How do statistical properties of the data affect the adaptivity and efficiency of learning algorithms? And how can optimization approaches be designed to scale with data while still preserving desirable statistical behavior? OPT 2025 will explore these questions with the goal of building bridges between the statistics and optimization communities, and highlighting their shared impact on the theory and practice of machine learning.We are looking forward to seeing you all at OPT 2025, which will take place at the San Diego Convention Center!","Overview: The OPT2025 workshop is the 17th International Workshop on Optimization for Machine Learning, held as part of the NeurIPS 2025 conference. It aims to foster discussion, discovery, and dissemination of state-of-the-art research in optimization relevant to machine learning. The workshop focuses on the intersection of statistics and optimization, exploring how these fields can address challenges in machine learning, such as generalization bounds, training dynamics of overparameterized models, and the development of generative models. The event will take place at the San Diego Convention Center. | Research Interests: Optimization for Machine Learning, Statistics Meets Optimization, Stochastic Optimization, Generalization Bounds, Training Dynamics of Overparameterized Models, Development of Generative Models, Data Symmetries in Optimization, Statistical Properties and Learning Algorithms, Scalable Optimization Approaches",温哥华云; 诺亚,温哥华云: Reinforcement fine tuning (RFT); 诺亚: 大模型后训练Reasoning，RL,温哥华云: Session聚焦于优化与统计的结合，特别是随机优化和训练动态，这与温哥华云团队关注的Reinforcement learning在VLMs/LLMs中的实际问题、样本效率和可扩展性密切相关，能为其提供理论与优化方法支持。; 诺亚: Session中提到的训练动态、泛化界限及优化算法与统计的结合，直接对应诺亚团队关于自博弈与learning from experience训练框架以及Latent Reasoning的研究难题，能为其提供优化理论和方法支持。
SAT 6 DEC,8 a.m.,Workshop,Foundation Models for the Brain and Body Workshop,https://neurips.cc/virtual/2025/workshop/109571,,5:00 PM,,"Overview: The 'Foundation Models for the Brain and Body' workshop is part of NeurIPS 2025, focusing on the intersection of AI and biosignals. It aims to explore how large-scale, pretrained AI systems can learn from neural and physiological signals to generalize across various applications, such as brain-computer interfacing and health monitoring. The workshop brings together experts from neuroscience, biomedical engineering, wearable technology, and machine learning to address the challenges of biosignal timeseries, which are often noisy and heterogeneous. | Research Interests: Foundation models, Biosignals, Brain-computer interfacing, Health monitoring, Neural and physiological signals, EEG, Intracortical electrophysiology, EMG, MEG, ECG, Wearable technology, Machine learning, Neuroscience, Biomedical engineering",nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,Biosecurity Safeguards for Generative AI,https://neurips.cc/virtual/2025/workshop/109573,,5:00 PM,,,nan,nan,nan
SAT 6 DEC,8 a.m.,Workshop,Imageomics: Discovering Biological Knowledge from Images Using AI,https://neurips.cc/virtual/2025/workshop/109558,,5:00 PM,"Imageomics is an emerging interdisciplinary field at the crossroads of machine learning (ML), computer vision (CV), and biological sciences. It leverages visual data—from microscopic images of single-cell species to videos of megafauna—to extract and analyze biological information, specifically traits. By grounding ML models in existing scientific knowledge, Imageomics aims to make traits computable from images, facilitating insights into the evolution and function of living organisms. Imageomics poses research problems that resonate with the broad machine-learning community: multimodal representation learning, object detection and tracking, few-shot learning, imbalanced-class learning, video understanding, 3D modeling, hierarchical learning, etc. When people leverage ML tools to solve biological questions, the foundational bridges between ML and biological sciences also provide opportunities to address key challenges in ML, creating a virtuous cycle between the two fields.","Overview: The Imageomics Workshop at NeurIPS 2025 is the third edition of an interdisciplinary event focused on the emerging field of Imageomics, which combines machine learning, computer vision, and biological sciences. The workshop aims to leverage visual data, from microscopic images to videos of large animals, to extract and analyze biological information, particularly traits. By integrating machine learning models with existing scientific knowledge, Imageomics seeks to make biological traits computable from images, providing insights into the evolution and function of living organisms. The workshop will feature keynote talks, paper presentations, and discussions on the latest research, encouraging participation from both biological scientists and machine learning researchers. | Research Interests: Multimodal representation learning, Object detection and tracking, Few-shot learning, Imbalanced-class learning, Video understanding, 3D modeling, Hierarchical learning",CBG,CBG: 3DAIGC,CBG: Session涉及视频中运动物体的检测与跟踪、3D/4D稀疏重建等技术，与CBG团队关于快速准确分割视频中运动物体和基于单目视频进行3D/4D稀疏重建的难题高度相关，Imageomics中多模态表示学习和视频理解技术可为其提供解决思路。
