date,time,type,title,url,speaker,end_time,abstract,overview,matched_team,recommendation_reason,focus_area
SAT 6 DEC,8 a.m.,Workshop,OPT 2025: Optimization for Machine Learning,https://neurips.cc/virtual/2025/workshop/109581,,5:00 PM,"Optimization lies at the heart of many machine learning algorithms and enjoys great interest in our community. Indeed, this intimate relation of optimization with ML is the key motivation for the OPT series of workshops. We aim to foster discussion, discovery, and dissemination of state-of-the-art research in optimization relevant to ML.The focus of OPT 2025 is on ""Statistics Meets Optimization"". Since its inception, stochastic optimization has been grounded in statistical principles. Today, many of the most pressing challenges in machine learning—such as generalization bounds, the training dynamics of overparameterized models, and the development of generative models—are directly inspired by statistical thinking. At the same time, the scale and complexity of modern datasets, along with the increasingly rich model classes used to represent them, pose new questions about how optimization algorithms interact with these structures—both computationally and statistically. For example, what role do data symmetries play in shaping optimization trajectories? How do statistical properties of the data affect the adaptivity and efficiency of learning algorithms? And how can optimization approaches be designed to scale with data while still preserving desirable statistical behavior? OPT 2025 will explore these questions with the goal of building bridges between the statistics and optimization communities, and highlighting their shared impact on the theory and practice of machine learning.We are looking forward to seeing you all at OPT 2025, which will take place at the San Diego Convention Center!","Overview: The OPT2025 workshop is the 17th International Workshop on Optimization for Machine Learning, held as part of the NeurIPS 2025 conference. It aims to foster discussion, discovery, and dissemination of state-of-the-art research in optimization relevant to machine learning. The workshop focuses on the intersection of statistics and optimization, exploring how these fields can address challenges in machine learning, such as generalization bounds, training dynamics of overparameterized models, and the development of generative models. The event will take place at the San Diego Convention Center. | Research Interests: Optimization for Machine Learning, Statistics Meets Optimization, Stochastic Optimization, Generalization Bounds, Training Dynamics of Overparameterized Models, Development of Generative Models, Data Symmetries in Optimization, Statistical Properties and Learning Algorithms, Scalable Optimization Approaches",,,
SAT 6 DEC,8 a.m.,Workshop,Foundation Models for the Brain and Body Workshop,https://neurips.cc/virtual/2025/workshop/109571,,5:00 PM,,"Overview: The 'Foundation Models for the Brain and Body' workshop is part of NeurIPS 2025, focusing on the intersection of AI and biosignals. It aims to explore how large-scale, pretrained AI systems can learn from neural and physiological signals to generalize across various applications, such as brain-computer interfacing and health monitoring. The workshop brings together experts from neuroscience, biomedical engineering, wearable technology, and machine learning to address the challenges of biosignal timeseries, which are often noisy and heterogeneous. | Research Interests: Foundation models, Biosignals, Brain-computer interfacing, Health monitoring, Neural and physiological signals, EEG, Intracortical electrophysiology, EMG, MEG, ECG, Wearable technology, Machine learning, Neuroscience, Biomedical engineering",,,
SAT 6 DEC,8 a.m.,Workshop,Biosecurity Safeguards for Generative AI,https://neurips.cc/virtual/2025/workshop/109573,,5:00 PM,,,,,
SAT 6 DEC,8 a.m.,Workshop,Imageomics: Discovering Biological Knowledge from Images Using AI,https://neurips.cc/virtual/2025/workshop/109558,,5:00 PM,"Imageomics is an emerging interdisciplinary field at the crossroads of machine learning (ML), computer vision (CV), and biological sciences. It leverages visual data—from microscopic images of single-cell species to videos of megafauna—to extract and analyze biological information, specifically traits. By grounding ML models in existing scientific knowledge, Imageomics aims to make traits computable from images, facilitating insights into the evolution and function of living organisms. Imageomics poses research problems that resonate with the broad machine-learning community: multimodal representation learning, object detection and tracking, few-shot learning, imbalanced-class learning, video understanding, 3D modeling, hierarchical learning, etc. When people leverage ML tools to solve biological questions, the foundational bridges between ML and biological sciences also provide opportunities to address key challenges in ML, creating a virtuous cycle between the two fields.","Overview: The Imageomics Workshop at NeurIPS 2025 is the third edition of an interdisciplinary event focused on the emerging field of Imageomics, which combines machine learning, computer vision, and biological sciences. The workshop aims to leverage visual data, from microscopic images to videos of large animals, to extract and analyze biological information, particularly traits. By integrating machine learning models with existing scientific knowledge, Imageomics seeks to make biological traits computable from images, providing insights into the evolution and function of living organisms. The workshop will feature keynote talks, paper presentations, and discussions on the latest research, encouraging participation from both biological scientists and machine learning researchers. | Research Interests: Multimodal representation learning, Object detection and tracking, Few-shot learning, Imbalanced-class learning, Video understanding, 3D modeling, Hierarchical learning",,,
SAT 6 DEC,8 a.m.,Workshop,Embodied World Models for Decision Making,https://neurips.cc/virtual/2025/workshop/109532,,5:00 PM,"World models infer and predict real-world dynamics by modeling the external environment, and have become a cornerstone of embodied artificial intelligence. They have powered recent progress in decision-making and planning for interacting agents. This workshop aims to bring together researchers working at the intersection of generative modeling, reinforcement learning, computer vision, and robotics to explore the next generation of embodied world models—models that enable agents to understand, predict, and interact with the world through learned models. By focusing on embodiment and decision-making, this workshop seeks to advance world models beyond passive prediction, toward active, goal-driven interaction with the physical and virtual world. By emphasizing embodiment and decision-making, we aim to move beyond passive sequence prediction toward goal-directed interaction with both physical and simulated worlds.","Overview: The Embodied World Models for Decision Making workshop at NeurIPS 2025 focuses on advancing world models that enable agents to understand, predict, and interact with the world through learned models. The workshop aims to bring together researchers from generative modeling, reinforcement learning, computer vision, and robotics to explore the next generation of embodied world models. The emphasis is on moving beyond passive prediction to active, goal-driven interaction with both physical and virtual worlds. | Research Interests: Model-based reinforcement learning and long-horizon planning, Aligning simulation and real-world physics for robot learning, Interactive scene generation and downstream tasks, Video-language-action models and leveraging world knowledge in large language models, Applications in open-world video games and autonomous driving",温哥华云,温哥华云: 此Session紧扣体现物理和具身AI的世界模型技术，与温哥华云在2026年具身AI关键研究领域的战略规划挑战高度契合，有助于团队掌握前沿决策与交互模型，推动技术突破与应用深化。,温哥华云: 模型驱动的强化学习与长时规划; 模拟与现实世界物理对齐的机器人学习; 交互式场景生成及其下游任务; 视频-语言-动作模型及大语言模型中的世界知识利用; 应用于开放世界游戏和自动驾驶的世界模型
SAT 6 DEC,8 a.m.,Workshop,Machine Learning and the Physical Sciences,https://neurips.cc/virtual/2025/workshop/109577,,5:00 PM,"The Machine Learning and the Physical Sciences (ML4PS) workshop at NeurIPS is a unique gathering space for the growing community spearheading cross-cutting research topics at the intersection of machine learning (ML) and the physical sciences (PS). This includes the applications of ML to problems in the physical sciences (ML for PS) as well as developments in ML motivated by physical insights (PS for ML). The physical sciences are defined inclusively, including but not limited to physics, astronomy, cosmology, chemistry, biophysics, materials science, and Earth science. Join us to discuss the latest research at the convergence of these fields!","Overview: The Machine Learning and the Physical Sciences (ML4PS) workshop is a gathering space for researchers at the intersection of machine learning (ML) and the physical sciences (PS). Since its inception in 2017, the workshop has focused on applying ML to problems in the physical sciences and using physical insights to improve ML techniques. The 2025 workshop, part of the 39th NeurIPS conference, will explore the interplay between academia and industry in basic research, emphasizing foundational and translational connections between these domains. | Research Interests: Machine Learning for Physical Sciences, Physical Sciences for Machine Learning, Geometric Deep Learning, Simulation-Based Inference, Diffusion Models, Physics-Informed Neural Networks, Interplay of Academia and Industry, Weather and Climate Research, Paradigm-Shifting Applications in ML and Physics",计算,计算: 本Session聚焦机器学习与物理科学的交叉应用，特别是面向低精度模型训练推理的计算架构需求。团队针对低精训推的挑战点，能从Workshop中获取先进的物理启发式模型和算力优化方案，助力推动下一代芯片与算法的发展。,计算: 低精度模型训练与推理技术; 物理启发的神经网络（Physics-Informed Neural Networks）; 跨模态与具身智能的机器学习方法; 面向算力与精度优化的新型芯片架构; 机器学习在气象与气候科学中的应用
SAT 6 DEC,8 a.m.,Workshop,Workshop on Multi-Turn Interactions in Large Language Models,https://neurips.cc/virtual/2025/workshop/109539,,5:00 PM,"The field of AI is entering a new era of interaction, profoundly shaped by the capabilities of Large Language Models (LLMs). While multi-turn interaction has been a long-standing pursuit in AI—from dialogue systems to multi-agent coordination—the advent of LLMs has radically transformed this landscape. These models now engage in complex, long-horizon interactions, process diverse data, and make crucial decisions in dynamic, human-centric scenarios.This leap forward, however, brings forth critical new research questions and challenges that demand immediate attention:Multi-Turn RL Learning for Agentic Tasks Learning from complex, interactive environments like GUI agents and tool-use scenarios, given the challenges of sparse rewards.Maintaining Alignment Understanding human values over extended, multi-turn interactions, preventing ""loss of alignment"" seen in current models.Human-AI Interaction Over time, ensuring models adapt to user goals without compromising safety or fairness.Long-horizon Evaluation For LLMs' long-term capabilities, consistency, and strategic abilities in complex, multi-turn tasks.The Workshop on Multi-Turn Interactions in LLMs is designed to be the central forum for addressing these pivotal questions. We invite researchers to contribute to defining the next generation of interactive AI, tackling these core challenges, and charting the course for future advancements in AI reasoning and planning. This workshop will concentrate on key areas where the extended use of LLMs presents both new challenges and opportunities, serving as a platform to discuss and refine methods for future improvements and evaluation for practical LLM use cases.","Overview: The NeurIPS 2025 Workshop on Multi-Turn Interactions in Large Language Models focuses on the evolving field of AI, particularly the role of Large Language Models (LLMs) in multi-turn interactions. The workshop aims to address new research questions and challenges that arise from the capabilities of LLMs in complex, long-horizon interactions. It serves as a central forum for researchers to contribute to the development of interactive AI, focusing on areas where LLMs present new challenges and opportunities. | Research Interests: Multi-Turn RL Learning for Agentic Tasks, Maintaining Alignment in AI, Human-AI Interaction, Long-horizon Evaluation of LLMs, Multi-Turn Settings and Tasks, Multi-Turn Frameworks and Algorithms, Multi-Turn Evaluation, Multi-Turn Challenges",诺亚,诺亚: 该团队专注于长序列图文多模态模型的输入范式优化，直接对应Session中探讨的多轮交互及复杂任务下的多模态推理计算瓶颈问题，参加此Workshop有助于深化技术突破与多轮交互机制的结合。,诺亚: 多轮交互中长序列图文多模态模型的输入范式突破; 多轮强化学习在复杂环境中的应用; 多轮交互中对齐人类价值的技术方法; 人机互动中的模型适应性与安全性; 多轮交互任务的长期评估与策略一致性
SAT 6 DEC,8 a.m.,Workshop,Generative AI in Finance,https://neurips.cc/virtual/2025/workshop/109564,,5:00 PM,"This workshop aims to foster cross-disciplinary collaboration at the intersection of generative AI and finance, a high-stakes domain where the integration of domain expertise is essential to the safe and effective deployment of machine learning technologies. Recent advances in generative models—ranging from large language models to diffusion and score-based generative architectures—have opened new frontiers for applications in finance, such as financial modeling, stress testing, scenario generation, automated financial services, and decision-making under uncertainty.The workshop will highlight theoretical advances, practical implementations, new opportunities, and open challenges that arise when adapting generative AI to financial systems under unique constraints, such as data sparsity, regulatory requirements, and highly non-stationary and adversarial environments. By bringing together the computer science community, financial researchers, industry practitioners, and regulators, we aim to catalyze interdisciplinary dialogue and accelerate the responsible development of generative AI tailored to the needs of finance and risk management.","Overview: The NeurIPS 2025 Workshop on Generative AI in Finance aims to foster cross-disciplinary collaboration at the intersection of generative AI and finance. The workshop will focus on the integration of domain expertise to safely and effectively deploy machine learning technologies in finance. It will highlight theoretical advances, practical implementations, new opportunities, and challenges in adapting generative AI to financial systems, considering constraints like data sparsity, regulatory requirements, and non-stationary environments. The event will bring together computer scientists, financial researchers, industry practitioners, and regulators to accelerate the responsible development of generative AI tailored to finance and risk management. | Research Interests: Generative AI, Financial modeling, Stress testing, Scenario generation, Automated financial services, Decision-making under uncertainty, Machine learning in finance, Stochastic analysis, Trustworthy machine learning, Sequential decision-making, High-dimensional statistics, AI for financial services, Market behavior modeling, Natural language processing, Reinforcement learning, AI agents, Representation learning for finance, Agentic AI, LLM (Large Language Models), Financial modeling and reasoning",,,
SUN 7 DEC,8 a.m.,Workshop,UrbanAI: Harnessing Artificial Intelligence for Smart Cities,https://neurips.cc/virtual/2025/workshop/109583,,5:00 PM,,,,,
SUN 7 DEC,8 a.m.,Workshop,2nd  Workshop on Multi-modal Foundation Models and Large Language Models  for Life Sciences,https://neurips.cc/virtual/2025/workshop/109536,,5:00 PM,,"Overview: The NeurIPS 2025 2nd Workshop on Multi-modal Foundation Models and Large Language Models for Life Sciences focuses on the transformative advancements in life sciences brought about by foundation models and large language models (LLMs). These models are pretrained on extensive datasets and are capable of performing a wide range of tasks such as predicting protein structures, analyzing genomic sequences, and simulating cellular processes. The workshop aims to address the limitations of existing models that focus on a single modality by promoting the development of multi-modal foundation models and LLMs that can integrate and reason over diverse biological modalities. The event will bring together researchers to discuss recent advancements, explore methodological innovations, and identify key challenges in designing these models for biological data. | Research Interests: Multi-modal foundation models for learning representations of proteins, DNAs, RNAs, transcriptomic data, metabolomic data, and other biological modalities., Multi-modal LLMs for predicting the functions of proteins, DNAs, RNAs, and other biomolecules., Multi-modal foundation models for learning joint representations of multi-omics data., Multi-modal generative models for designing proteins, DNAs, RNAs, and other biomolecules., Applications of multi-modal foundation models and LLMs in drug discovery, precision medicine, personalized treatment, and beyond., Interpretability and robustness in biological multi-modal foundation models and LLMs.",诺亚,诺亚: 该Session聚焦于多模态基础模型及大语言模型在生命科学的应用，正好契合团队关于长序列图文多模态模型推理瓶颈的挑战，能助力探索输入范式层面创新，突破计算限制。,诺亚: 多模态基础模型的设计与优化方法; 长序列多模态数据的高效推理技术; 多模态大语言模型在蛋白质和基因组功能预测中的应用; 多组学数据联合表征与建模; 模型解释性与鲁棒性提升策略
SUN 7 DEC,8 a.m.,Workshop,Artificial Intelligence for Music: Where Creativity Meets Computation,https://neurips.cc/virtual/2025/workshop/109534,,5:00 PM,"This workshop explores the dynamic intersection of AI and music, a rapidly evolving field where creativity meets computation. The goal of this workshop is twofold: First, we aim to explore the latest advancements of AI’s applications for music, from analysis, creation, performance, production, retrieval to music education and therapy. Second, we aim to discuss the impacts and implications of AI in music, including AI’s impacts on the music industry, musician community, and music education as well as ethical, legal and societal implications of AI music and AI’s implications for future musicians.","Overview: The NeurIPS 2025 Workshop on AI for Music, titled 'Where Creativity Meets Computation,' is an interdisciplinary event exploring the intersection of artificial intelligence and music. The workshop aims to bring together the music and AI communities to discuss the latest advancements in AI applications for music, including analysis, creation, performance, production, retrieval, and music education and therapy. It also addresses the impacts and implications of AI in music, such as its effects on the music industry, musician community, and music education, as well as ethical, legal, and societal considerations. The workshop features invited talks, spotlight presentations, poster and demo sessions, panel discussions, and round table discussions, with a focus on networking and community building. | Research Interests: AI applications in music, Music theory and musicology, Optical music recognition, Music transcription, Music generation, Sound design and soundtrack generation, Singing voice synthesis, Lyric generation and translation, Musical instrument design, Robotic musicianship, Human-AI music co-creativity, Music production, Music performance modeling, Music information retrieval, Music recommender systems, Music education, Music therapy, Impacts of AI on the music industry, Impacts on the musician community, Impacts on music education, Ethical, legal, and societal implications of AI music, Challenges in commercializing AI music tools, Emerging opportunities of AI music | Key Findings: The workshop highlights the growing interest in AI music research within the machine learning community and emphasizes the potential of AI to enhance artist creativity and develop new fan experiences. It also notes the acceptance rate of 68% for papers and demos, indicating a high level of interest and participation in the field.",,,
SUN 7 DEC,8 a.m.,Workshop,AI for Science: The Reach and Limits of AI for Scientific Discovery,https://neurips.cc/virtual/2025/workshop/109578,,5:00 PM,"Through our proposed AI for Science workshop, we will bring together experimentalists, domain scientists, and ML researchers to discuss the reach and limits of AI for scientific discovery. We will center our discussion on three challenges that are essential to progress across scientific domains:LLM reasoning across scientific domains– can present-day LLMs generate rigorously testable hypotheses and reason over experimental results that span scientific domains such as physics, chemistry, and biology?Fidelity of generative and surrogate simulators– In biology, we see a shift towards all-atom models with increasingly powerful capabilities, in chemistry machine learning force fields are increasing in accuracy and generalizability, and in climate modeling we can now accurately predict weather 15 days out. How far can we push this limit? What spatial or temporal scales remain intractable?Experimental data scarcity and bias. We see modern examples of large-scale dataset generation such as the Protein Data Bank, Human Cell Atlas, and the Materials Project. Are there other fields where AI can benefit most from consortium efforts to generate large-scale datasets? How far can models trained on limited experimental datasets take us and where are lab-in-the-loop strategies essential? To address this, we additionally introduce adataset proposal competition. Our workshop will highlight common bottlenecks in developing AI methods across scientific application domains, and delve into solutions that can unlock progress across all of these domains.","Overview: The AI for Science workshop at NeurIPS 2025 aims to explore the reach and limits of AI in scientific discovery. It brings together experimentalists, domain scientists, and machine learning researchers to discuss where AI genuinely advances scientific discovery and where it faces limitations. The workshop focuses on identifying bottlenecks in AI methods across scientific domains and finding solutions to overcome these challenges. | Research Interests: Multi-domain scientific reasoning, High-fidelity generative and surrogate simulators, Experimental data scarcity and bias",计算,计算: 该Session聚焦AI在科学发现中的多领域推理与数据挑战，契合计算团队对低精度训练推理在新应用中的研究需求，有助于团队优化算力与精度定义，提升芯片及模型的竞争力。,计算: 跨科学领域的多模态大模型推理技术; 高保真度生成器与替代模型的提升策略; 实验数据稀缺与偏差处理方法; 联合产学研发低精度模型的训练与推理技术; 推动下一代算力架构与低精度计算需求对接
SUN 7 DEC,8 a.m.,Workshop,Frontiers in Probabilistic Inference: Learning meets Sampling,https://neurips.cc/virtual/2025/workshop/109572,,5:00 PM,,"Overview: The Frontiers in Probabilistic Inference: Learning Meets Sampling (FPI 2025) is a one-day workshop at NeurIPS 2025, focused on advancing scalable, data-efficient sampling methods by integrating classical statistical approaches with modern machine learning techniques. The workshop aims to address the growing role of probabilistic inference in large-scale scientific and real-world systems by fostering cross-disciplinary collaboration among researchers from statistics, machine learning, and applied science domains. The event seeks to explore shared challenges, develop practical tools, and identify common benchmarks to enhance the development of next-generation sampling methods. | Research Interests: Sampling methods and their connections to generative models and optimal control, Classical sampling approaches and how learning accelerates them, Connections between sampling methods and physics, Understanding sampling from theoretical perspectives, Applications of sampling to natural sciences, Bayesian inference, LLM fine-tuning, and more",计算,计算: 该团队关注低精度训练推理技术的发展与芯片算力需求，且Session聚焦通过结合机器学习优化采样方法，提升计算效率与数据利用。这一连接点对实现更低精度模型的高效训练推断极具价值。,计算: 基于学习提升的采样方法与计算加速技术; 低精度训练推理对计算架构的影响与优化策略; 多模态及具身强化学习中的采样技术应用; 采样方法与生成模型、最优控制的结合; 下一代芯片算力与精度需求的交叉研究
SUN 7 DEC,8 a.m.,Workshop,Non-Euclidean Foundation Models and Geometric Learning: Advancing AI Beyond Euclidean Frameworks,https://neurips.cc/virtual/2025/workshop/109582,,5:00 PM,"In the era of foundation models and Large Language Models (LLMs), Euclidean space is the de facto geometric setting of our machine learning architectures. However, recent literature has demonstrated that this choice comes with fundamental limitations. Non-Euclidean learning is quickly gaining traction. Non-Euclidean spaces, such as hyperbolic, spherical, and mixed-curvature spaces, have been shown to provide more efficient and effective representations for data with intrinsic geometric properties, like hierarchy, symmetry, and heterogeneity.Integrating foundation models with non-Euclidean spaces has great potential to enhance their ability to capture and model the underlying structures and relationships in complex real-world data, leading to better performance, generalization, and interpretability. This workshop focuses on the intersection of Non-Euclidean representation learning and Foundation Models, exploring its potential benefits, challenges, and future directions.","Overview: The Non-Euclidean Foundation Models and Geometric Learning Workshop at NeurIPS 2025 focuses on advancing AI beyond traditional Euclidean frameworks. It aims to explore the integration of foundation models with non-Euclidean spaces, such as hyperbolic, spherical, and mixed-curvature spaces, to enhance the ability of AI models to capture and model complex real-world data structures. The workshop will include discussions on non-Euclidean representation learning, geometric deep learning, and large foundation models, with a focus on their potential benefits, challenges, and future directions. | Research Interests: Non-Euclidean representation learning, Geometric deep learning, Foundation models, Theoretical foundations of non-Euclidean spaces, Architectures and algorithms for non-Euclidean spaces, Applications in graph analysis, text processing, image understanding, biomedical research, and AI for scientific discovery, Trustworthiness and robustness in non-Euclidean models, Benchmarks and tools for non-Euclidean representations",,,
SUN 7 DEC,8 a.m.,Workshop,Constrained Optimization for Machine Learning,https://neurips.cc/virtual/2025/workshop/109533,,5:00 PM,"As AI systems are increasingly deployed in safety-critical domains—including credit scoring, medical diagnosis, and autonomous systems—there is a growing demand to ensure their fairness, safety, robustness, and interpretability, alongside stronger calls for regulation. Constrained optimization offers an accountable framework for enforcing these requirements by embedding them directly into the training process, steering models to satisfy explicit constraints. This framework facilitates compliance with regulatory, industry, or ethical standards, which can be easily verified by checking constraint satisfaction.This workshop explores constrained optimization as a principled method for enforcing desirable properties in machine learning models. It brings together experts in optimization, machine learning, and trustworthy AI to address the algorithmic and practical challenges of scaling constrained methods to modern deep learning settings, which are often large-scale, non-convex, and stochastic.","Overview: The NeurIPS 2025 Workshop on Constrained Optimization for Machine Learning focuses on the application of constrained optimization techniques to ensure fairness, safety, robustness, and interpretability in AI systems, especially in safety-critical domains. The workshop aims to address the challenges of scaling these methods to modern deep learning settings and invites contributions that advance the state of the art in constrained learning. | Research Interests: Constrained Optimization, Machine Learning, Trustworthy AI, Fairness, Safety, Robustness, Interpretability, Regulatory Compliance",,,
SUN 7 DEC,8 a.m.,Workshop,New Perspectives in Graph Machine Learning,https://neurips.cc/virtual/2025/workshop/109579,,5:00 PM,,"Overview: The webpage presents the 'New Perspectives in Advancing Graph Machine Learning' workshop, which is part of NeurIPS 2025. The workshop aims to explore and connect new perspectives on graph machine learning (GML), focusing on theoretical insights, new capabilities, and application-aligned algorithms and models. It includes keynotes, oral presentations, poster sessions, and a panel discussion, featuring prominent speakers and researchers in the field. | Research Interests: Graph Machine Learning, Algebraic–Topological Analyses, Foundation Models, Generative Models, Large Models in Applications, Causal Structure Learning, Topological Deep Learning, Graph Neural Networks, Graph Representation Learning | Key Findings: The workshop highlights the potential of integrating new perspectives such as algebraic-topological analyses and foundation models into graph machine learning, promising deeper theoretical insights and more powerful algorithms. It also emphasizes the importance of addressing overarching challenges in theory, methodology, and modeling.",,,
SUN 7 DEC,8 a.m.,Workshop,Regulatable ML: Towards Bridging the Gaps between Machine Learning Research and Regulations,https://neurips.cc/virtual/2025/workshop/109575,,5:00 PM,,"Overview: The 3rd Workshop on Regulatable ML at NeurIPS 2025 aims to bridge the gap between state-of-the-art machine learning safety and security research and evolving regulatory frameworks. The workshop addresses the novel safety and security risks introduced by large-scale machine learning models and AI agents, such as prompt-injection attacks, capability overreach, and unintended emergent behaviors. It highlights the gaps in current regulations like the EU AI Act and the need for evidence-based mitigation strategies as outlined in the International AI Safety Report 2025. | Research Interests: Machine Learning Safety, AI Security, Regulatory Frameworks, AI Risk Mitigation, Transparency in AI, Human Oversight in AI, International Collaborations in AI Safety, Verification Protocols for AI, Failure Cases of State-of-the-Art Models | Key Findings: Recent works have highlighted several failure cases of state-of-the-art large language models (LLMs) and agents, such as the Claude Opus 4 model generating instructions for creating biological agents and attempting to 'hijack' strategies during shutdown threat tests.",,,
SUN 7 DEC,8 a.m.,Workshop,"Evaluating the Evolving LLM Lifecycle:  Benchmarks, Emergent Abilities, and Scaling",https://neurips.cc/virtual/2025/workshop/109549,,5:00 PM,,"Overview: The NeurIPS 2025 Workshop titled 'Evaluating the Evolving LLM Lifecycle' focuses on the evaluation of large language models (LLMs) as they become increasingly integrated into various applications. The workshop aims to address the need for robust evaluation methodologies and best practices across the entire LLM lifecycle, from foundational pre-training to advanced post-training techniques like reinforcement learning from human feedback (RLHF). It seeks to develop a comprehensive understanding of LLM evaluation, emphasizing interrelations, emergent capabilities, scaling challenges, and the creation of cutting-edge benchmarks for future models. | Research Interests: Evaluation metrics for pre-trained models and foundational capabilities, Assessing the impact of fine-tuning and adaptation on model performance and behavior, Advanced post-training evaluation techniques, including RLHF and human-in-the-loop assessments, Interrelations and dependencies between different evaluation stages and their impact on model generalization, Benchmarking and standardization of evaluation protocols, Development of new, challenging evaluation paradigms, Understanding and evaluating scaling laws in relation to model performance and emergent phenomena, Addressing data contamination, memorization, and other data-centric evaluation challenges, Developing and applying holistic evaluation frameworks for diverse LLM capabilities, Evaluating the evolution of LLM capabilities and potential risks as models scale",计算; 温哥华云,计算: 该Session聚焦于LLM生命周期的评估方法，与挑战点中对训练与推理新范式负载特征演进机理的跟踪、理解高度契合，有助于团队精准定义未来负载，提升模型智能水平。; 温哥华云: 本Session深度探讨了LLM生命周期中的评估及其对强化学习微调性能的影响，直接对应温哥华云团队在提升VLMs/LLMs强化微调性能的挑战。参与该Workshop有助于获取先进的评价方法和优化策略。,计算: 评估预训练模型及基础能力的指标体系; 细粒度理解训练与推理范式的负载差异; 先进的后训练评估技术，如RLHF及人机交互评估; 构建统一标准化的评估协议与基准; 深入分析训练推理负载演进对模型性能的影响; 温哥华云: 强化学习微调（Reinforcement Fine-Tuning）的性能评估方法; RLHF与人类反馈在微调中的应用与优化; 多阶段模型评估及其对模型泛化能力的影响; 建立和采用新型基准测试以促进模型性能提升; 解决数据污染和模型记忆对性能评估的影响
SUN 7 DEC,8 a.m.,Workshop,Foundations of Reasoning in Language Models,https://neurips.cc/virtual/2025/workshop/109559,,5:00 PM,"Our workshop’s goal is toadvance foundational understanding, principled innovations, and rigorous scientific evaluations for reasoning in language models. These advancements are built upon theoretical analyses and controlled empirical studies that illuminate how reasoning emerges, where it fails, and how it can be systematically improved.We want to foster dialogue between communities with complementary strengths---those building theoretical models of reasoning phenomena, those designing experiments that reveal its emergence or failure in practice, and those proposing algorithmic developments that advance reasoning---aroundthree primary questions:1. How are language models able to solve complex tasks, and what do they still struggle with?2. What fundamental challenges stand in the way of advancing reasoning capabilities?3. What algorithmic innovations can overcome these obstacles?","Overview: The Foundations of Reasoning in Language Models (FoRLM) workshop is scheduled to take place during NeurIPS 2025 in San Diego, California. The workshop aims to advance the foundational understanding of reasoning in language models through theoretical analyses and empirical studies. It seeks to bring together researchers with complementary strengths to address key questions about how reasoning emerges in language models, where it fails, and how it can be improved. | Research Interests: Reasoning in language models, Theoretical models of reasoning phenomena, Empirical studies on reasoning emergence and failure, Algorithmic developments to advance reasoning",诺亚,诺亚: 该团队致力于突破多模态长文本推理的计算瓶颈，与Workshop探讨语言模型推理能力及算法创新紧密相关，有助于获取理论与实践的前沿解决方案。,诺亚: 长序列多模态输入范式优化; 语言模型中推理能力的理论分析; 多模态长文本推理算法创新; 推理失败的经验验证方法; 提升复杂任务推理性能的系统方法
SUN 7 DEC,8 a.m.,Workshop,Learning to Sense (L2S),https://neurips.cc/virtual/2025/workshop/109563,,5:00 PM,"The workshop explores the joint optimization of sensors and machine learning models, pushing beyond traditional paradigms of data acquisition and processing. We aim to rethink the foundations of how machines sense the world by replacing hand-crafted ISPs, leveraging learnable sensor layouts, and adopting task-driven sensing strategies.    We welcome original contributions and position papers on the following topics (non-exhaustive):    Sensor optimization for e.g. computer vision (bit-depth, pixel layouts, color filter design)    RAW-to-task or RAW-to-label approaches for visual tasks    Co-design of neural networks and sensor hardware    Low-bit and energy-efficient sensing for embedded or mobile devices    Benchmarks, datasets, and metrics for evaluating sensor-model pipelines    Generalization and robustness of sensor-model systems in real-world conditions    Failure case studies and negative results in joint optimization pipelines    Join us to engage with cutting-edge research and cross-disciplinary discussions that are shaping the future of sensor systems for real-world deployment across mobile, embedded, and autonomous platforms.","Overview: The NeurIPS 2025 Workshop on Learning To Sense focuses on the joint optimization of sensors and machine learning models. It aims to push beyond traditional paradigms of data acquisition and processing by rethinking how machines sense the world. The workshop encourages the exploration of learnable sensor layouts and task-driven sensing strategies, moving away from hand-crafted ISPs. | Research Interests: Sensor optimization for computer vision, RAW-to-task or RAW-to-label approaches for visual tasks, Co-design of neural networks and sensor hardware, Low-bit and energy-efficient sensing for embedded or mobile devices, Benchmarks, datasets, and metrics for evaluating sensor-model pipelines, Generalization and robustness of sensor-model systems in real-world conditions, Failure case studies and negative results in joint optimization pipelines",计算,计算: 该团队关注低精度训练与推理对计算架构的影响，与L2S研讨会联合优化传感器与机器学习模型的低比特能效传感技术高度契合，助力探索低精度模型在嵌入式与移动设备上的应用与算力需求。,计算: 低比特和能效感知技术在嵌入式与移动平台的应用; 传感器硬件与神经网络的协同设计; 原始数据（RAW）直接驱动任务的端到端处理方法; 面向新型应用的低精度模型训练与推理策略; 传感器模型体系的鲁棒性及泛化能力提升
